 Element ID, Tensor(Element Stresses (2D & 3D)),
55448,7.793E-01 -1.579E-01 6.523E-01 2.873E-01 -1.351E-01 -3.666E-02 ,
55447,5.912E-01 -6.638E-02 7.585E-02 1.560E-01 -1.204E-02 -3.742E-03 ,
55446,3.131E-01 -5.222E-02 3.345E-02 -1.430E-01 1.519E-02 -5.864E-03 ,
55445,3.161E-01 4.398E-01 -1.404E-02 5.396E-01 3.091E-02 5.099E-02 ,
55444,4.666E-01 1.411E-01 1.107E-01 -2.481E-01 1.487E-02 -1.627E-01 ,
55443,-1.369E-01 -1.433E-01 -3.336E-01 -2.379E-01 3.490E-02 -1.876E-01 ,
55442,7.834E-01 -1.887E-02 2.752E-01 4.460E-01 1.005E-01 3.120E-02 ,
55441,-6.151E-01 -3.157E-01 8.733E-02 -5.410E-01 5.661E-02 1.577E-01 ,
55440,-4.366E-01 3.280E-01 -3.024E-01 4.812E-01 1.131E-02 4.221E-03 ,
55439,-3.998E-01 3.196E-03 -1.550E-01 -1.564E-01 3.801E-03 1.277E-02 ,
55438,4.330E-01 2.894E-01 -8.266E-02 5.185E-01 -2.921E-02 -2.396E-02 ,
55437,-7.016E-02 -2.893E-01 -9.814E-02 1.728E-01 -1.589E-02 1.577E-03 ,
55436,-3.807E-01 2.477E-01 2.186E-01 1.618E-01 -9.906E-05 2.960E-03 ,
55435,-5.837E-01 3.698E-02 2.814E-02 4.396E-02 -7.877E-03 -1.888E-02 ,
55434,1.864E-01 -3.303E-02 4.692E-03 -8.463E-02 -9.950E-03 1.317E-03 ,
55433,3.538E-01 3.665E-02 8.185E-02 -7.225E-02 -4.042E-03 7.250E-03 ,
55432,3.822E-01 3.547E-01 2.439E-01 1.169E+00 -8.429E-02 -2.362E-02 ,
55431,1.020E-01 3.264E-02 1.690E-01 1.589E-01 3.367E-02 -2.962E-03 ,
55430,6.062E-02 -1.032E-02 9.447E-02 -1.068E-01 -1.677E-02 1.281E-03 ,
55429,-9.466E-01 -8.913E-03 -2.600E-01 1.503E-02 1.734E-02 3.148E-02 ,
55428,-5.178E-01 1.876E-01 -2.645E-01 4.705E-01 -4.406E-02 -7.528E-02 ,
55427,7.895E-01 6.210E-01 5.484E-02 5.954E-01 4.566E-02 -2.660E-02 ,
55426,1.386E-01 3.355E-01 -6.200E-03 3.426E-01 1.891E-02 2.301E-02 ,
55425,-8.053E-01 -1.418E-01 -7.677E-02 4.371E-02 3.728E-02 1.535E-02 ,
55424,-8.820E-01 6.068E-02 -3.476E-01 -2.878E-01 -5.839E-02 -1.005E-02 ,
55423,-7.564E-02 3.903E-02 -1.631E-02 1.043E-01 1.714E-03 -9.442E-03 ,
55422,-1.838E-01 8.273E-01 4.768E-01 8.538E-01 -8.647E-02 5.685E-02 ,
55421,-1.238E-01 2.743E-01 -1.958E-01 2.696E-01 3.487E-03 -1.492E-02 ,
55420,5.697E-02 -6.903E-02 -3.095E-02 -1.797E-01 -2.390E-02 -1.407E-03 ,
55419,2.851E-01 1.361E-01 5.860E-02 1.532E-01 -8.123E-03 1.028E-02 ,
55418,5.350E-01 -2.211E-01 -4.295E-02 2.241E-01 -1.110E-02 -1.593E-02 ,
55417,-4.116E-01 1.919E-01 1.270E-01 1.343E-01 -4.044E-02 3.519E-02 ,
55416,3.070E-01 -4.052E-02 -4.248E-03 -5.040E-02 -1.179E-02 4.290E-03 ,
55415,-7.604E-02 -3.557E-01 -6.970E-02 4.731E-02 -1.383E-02 8.564E-03 ,
55414,-1.410E-01 7.384E-02 -2.053E-02 3.081E-01 -3.538E-03 1.737E-02 ,
55413,-1.281E+00 9.322E-01 2.280E-01 -2.480E-02 -9.374E-02 1.907E-01 ,
55412,-4.699E-01 1.357E-01 -1.271E-02 3.890E-01 -2.984E-04 4.324E-02 ,
55411,-2.768E-02 -6.031E-03 2.587E-03 1.061E-01 2.193E-03 -8.774E-03 ,
55410,1.070E+00 3.402E-01 6.215E-01 2.520E-01 2.995E-03 -1.027E-02 ,
55409,-3.665E-02 5.900E-02 -2.745E-02 -4.824E-02 1.003E-02 -3.036E-03 ,
55408,-7.252E-01 -3.069E-01 -1.045E-01 -9.726E-01 1.342E-02 -1.499E-01 ,
55407,5.784E-01 1.919E-01 1.130E-01 3.013E-01 -1.537E-02 8.731E-03 ,
55406,-4.177E-01 -7.386E-02 -1.927E-01 4.782E-01 -5.129E-03 -1.801E-03 ,
55405,-1.019E-01 -6.876E-01 -4.142E-01 -2.382E-01 1.569E-02 2.312E-01 ,
55404,-1.836E-02 -4.100E-01 -1.981E-01 8.507E-01 5.512E-02 2.427E-02 ,
55403,3.767E-02 2.890E-02 -8.028E-03 -2.327E-03 3.404E-03 6.025E-03 ,
55402,1.102E-01 -3.427E-01 4.230E-02 -1.819E-01 8.248E-03 1.927E-02 ,
55401,1.280E-01 -7.536E-01 -3.528E-01 5.066E-02 -3.826E-02 -4.568E-02 ,
55400,4.625E-02 -3.944E-01 -1.599E-03 -1.590E-01 5.965E-03 1.338E-02 ,
55399,1.549E+00 7.791E-01 9.285E-01 6.884E-01 4.746E-03 7.452E-02 ,
55398,2.840E-01 1.128E-01 -1.478E-01 4.120E-01 1.591E-02 9.564E-03 ,
55397,1.486E-01 -3.314E-01 7.692E-02 1.139E-01 8.164E-03 -2.596E-02 ,
55396,4.791E-01 1.202E-01 -3.372E-02 2.890E-01 -1.236E-02 2.016E-03 ,
55395,-2.914E-01 1.725E-01 1.053E-03 5.276E-01 -1.027E-02 3.983E-03 ,
55394,9.293E-02 5.129E-02 1.373E-01 -1.258E-01 -2.638E-03 -1.916E-03 ,
55393,5.344E-01 -2.877E-02 3.409E-02 2.940E-01 -2.813E-03 -3.781E-03 ,
55392,1.241E-02 1.760E-01 -6.365E-02 3.259E-01 5.987E-02 -1.987E-02 ,
55391,-2.363E-02 -1.486E-02 -2.763E-02 -1.691E-01 -9.925E-03 -4.109E-03 ,
55390,2.391E-01 -3.322E-03 5.905E-04 4.540E-01 1.542E-02 -2.927E-02 ,
55389,-9.836E-02 -1.411E-01 -1.371E-02 -2.984E-01 -1.545E-02 -6.015E-03 ,
55388,1.212E-01 1.641E-02 8.300E-03 -1.147E-01 1.187E-03 -1.989E-02 ,
55387,1.652E-01 2.117E-01 -8.182E-02 4.571E-01 -1.192E-02 -3.089E-02 ,
55386,-5.093E-01 9.185E-01 6.858E-01 1.406E-01 -2.283E-01 9.141E-02 ,
55385,3.407E-01 1.395E-01 -3.525E-01 3.582E-01 6.710E-02 1.935E-01 ,
55384,-7.496E-02 -2.760E-01 -4.307E-02 -1.863E-01 2.122E-02 4.658E-03 ,
55383,-1.502E-01 -2.163E-02 -8.920E-02 -1.004E-01 2.110E-03 8.641E-04 ,
55382,6.019E-02 9.064E-01 3.361E-01 -2.588E-01 5.104E-03 -7.542E-03 ,
55381,1.019E+00 1.467E+00 4.543E-01 7.304E-01 1.571E-01 8.343E-02 ,
55380,6.287E-03 1.679E-02 1.898E-02 9.911E-02 5.505E-03 3.034E-03 ,
55379,3.245E-01 1.051E-02 1.077E-02 2.508E-01 1.212E-02 2.165E-02 ,
55378,-6.530E-01 -6.247E-03 -2.177E-01 1.763E-01 -7.000E-03 -1.619E-02 ,
55377,5.222E-01 2.940E-01 -2.183E-02 4.235E-01 -2.630E-02 -3.082E-02 ,
55376,-1.320E-01 3.026E-01 1.320E-01 5.111E-01 -1.059E-03 1.256E-02 ,
55375,1.886E-01 -3.337E-02 1.060E-01 2.850E-01 -2.018E-03 7.166E-03 ,
55374,-2.447E-01 7.652E-01 -2.962E-01 -1.129E-01 -1.624E-02 8.946E-03 ,
55373,3.497E-01 2.822E-02 8.513E-02 4.762E-01 -2.140E-02 2.264E-02 ,
55372,9.506E-02 -3.399E-01 -3.407E-02 -2.034E-01 3.838E-03 3.700E-03 ,
55371,1.316E-01 5.556E-02 1.285E-01 2.999E-01 8.628E-03 2.064E-02 ,
55370,-3.008E-01 1.274E-01 1.420E-01 -2.687E-01 9.224E-02 2.966E-03 ,
55369,2.253E-03 5.233E-02 -1.450E-02 -6.045E-02 -1.269E-03 5.619E-03 ,
55368,-2.129E-01 -5.337E-01 -2.231E-01 1.204E-01 5.171E-03 1.658E-03 ,
55367,1.716E-01 -1.134E-01 -9.440E-02 1.646E-01 -3.948E-03 5.276E-03 ,
55366,-1.871E-01 -4.610E-02 -3.065E-02 -7.454E-02 6.216E-03 8.032E-03 ,
55365,6.180E-01 -1.203E-01 4.546E-02 -7.863E-01 -2.903E-02 1.066E-01 ,
55364,3.796E-01 8.825E-04 2.392E-02 5.054E-02 -2.490E-03 -4.950E-03 ,
55363,3.943E-01 1.212E+00 8.182E-02 7.551E-01 -1.193E-01 -5.128E-02 ,
55362,-7.271E-01 1.583E-01 -8.535E-01 -6.177E-02 5.921E-02 6.586E-03 ,
55361,-2.379E-01 -1.467E-01 -9.870E-02 -1.891E-01 1.636E-02 1.527E-02 ,
55360,-3.646E-01 1.741E-01 1.517E-01 1.198E-01 3.281E-02 3.645E-03 ,
55359,3.470E-01 1.683E-03 1.916E-02 6.260E-02 -1.850E-03 -3.876E-03 ,
55358,-2.303E-01 3.098E-01 -8.610E-03 4.354E-01 4.917E-02 -5.471E-02 ,
55357,-7.127E-03 1.366E-01 2.059E-02 4.897E-02 -6.085E-03 2.040E-02 ,
55356,3.678E-01 6.520E-02 1.192E-01 4.908E-01 -3.443E-02 2.181E-02 ,
55355,-9.531E-01 -1.099E-01 -1.200E-01 7.021E-03 -1.180E-02 6.850E-04 ,
55354,-1.673E-01 2.769E-02 -5.210E-02 -1.239E-01 -1.225E-02 -1.367E-02 ,
55353,1.582E-01 -4.351E-02 5.609E-02 3.266E-01 -1.517E-03 3.484E-03 ,
55352,-2.542E-01 1.377E-01 -2.683E-04 2.069E-01 1.444E-02 -1.237E-02 ,
55351,5.452E-01 -2.522E-01 1.685E-01 -1.990E-01 5.097E-03 1.143E-02 ,
55350,-1.050E-01 -3.002E-02 -4.930E-02 2.225E-01 8.202E-05 7.854E-03 ,
55349,-1.221E+00 -1.459E-01 -1.910E-01 3.242E-02 -1.443E-02 8.917E-03 ,
55348,6.464E-03 2.622E-01 9.493E-02 -4.575E-01 1.349E-02 1.043E-02 ,
55347,-9.630E-02 3.483E-02 -1.572E-02 2.061E-01 -1.081E-02 1.032E-02 ,
55346,5.665E-02 6.042E-02 1.200E-01 -5.776E-02 -1.279E-03 -6.715E-03 ,
55345,-1.082E+00 2.423E-01 -3.140E-01 1.080E-01 2.626E-02 1.049E-02 ,
55344,-3.895E-01 -4.856E-01 -5.672E-02 4.380E-01 2.578E-02 -2.592E-02 ,
55343,1.719E-01 -6.255E-02 -6.083E-02 2.759E-01 -8.187E-03 3.813E-03 ,
55342,-1.699E-01 6.107E-02 7.121E-02 -1.680E-01 -1.013E-02 -2.830E-02 ,
55341,-5.157E-01 2.997E-01 -6.455E-01 -1.399E-01 4.284E-02 7.964E-02 ,
55340,-1.264E-01 -9.055E-02 6.638E-03 -2.185E-01 -8.224E-04 8.661E-03 ,
55339,-4.874E-01 1.813E-01 -1.099E-01 1.008E+00 -2.291E-02 -4.196E-02 ,
55338,-3.053E-01 -1.885E-01 -2.139E-01 -1.786E-01 -8.652E-03 -1.398E-02 ,
55337,3.489E-01 1.112E-01 3.618E-02 1.250E-01 -2.076E-02 -2.350E-03 ,
55336,4.353E-01 -2.069E-01 1.809E-01 4.983E-04 1.248E-02 -3.330E-02 ,
55335,-1.576E-02 4.051E-02 -1.215E-01 2.100E-01 7.009E-02 -2.658E-02 ,
55334,4.729E-02 6.311E-03 -1.560E-03 7.864E-01 -1.637E-02 2.540E-02 ,
55333,-8.513E-03 -4.635E-01 -2.372E-02 3.039E-01 -5.560E-02 1.988E-02 ,
55332,4.027E-02 -3.508E-01 3.224E-02 8.671E-02 5.385E-03 -9.466E-03 ,
55331,-5.459E-02 1.447E-01 3.882E-02 -1.104E-02 -4.926E-03 1.852E-02 ,
55330,2.211E-02 7.966E-02 1.410E-02 -9.382E-02 -9.313E-04 -6.752E-03 ,
55329,4.954E-02 -4.656E-02 6.962E-02 -3.231E-01 1.209E-02 -8.131E-03 ,
55328,3.632E-01 6.020E-01 -3.357E-01 4.837E-01 4.437E-02 1.956E-01 ,
55327,3.473E-01 -1.253E-01 -6.260E-02 2.754E-01 -1.232E-02 3.893E-03 ,
55326,-4.247E-01 2.634E-01 -2.059E-01 4.921E-01 -3.954E-02 -8.928E-02 ,
55325,3.612E-01 9.633E-02 8.219E-02 1.696E-01 1.683E-02 -1.466E-02 ,
55324,5.432E-01 -1.648E-01 -1.784E-02 2.865E-01 1.272E-04 -1.228E-02 ,
55323,-2.171E-01 2.714E-01 -1.516E-01 5.091E-01 -1.972E-02 1.105E-02 ,
55322,9.948E-01 2.234E-01 3.938E-01 -9.215E-02 -1.076E-01 3.930E-02 ,
55321,-6.119E-01 -2.058E-01 2.705E-01 1.392E-01 4.296E-02 2.842E-01 ,
55320,-8.754E-01 -2.079E-02 -3.684E-02 6.011E-02 3.722E-03 -2.481E-02 ,
55319,3.173E-01 -8.980E-03 3.360E-02 -2.429E-02 2.067E-03 -9.004E-04 ,
55318,-3.171E-01 -1.330E+00 -5.622E-01 1.561E-01 -1.007E-02 -7.420E-02 ,
55317,-7.722E-01 3.322E-02 6.606E-02 9.550E-02 -4.388E-02 -3.910E-02 ,
55316,4.134E-02 8.953E-02 1.587E-01 -1.861E-01 9.964E-04 -3.342E-03 ,
55315,3.251E-03 -4.413E-01 -3.872E-02 1.301E-01 8.161E-03 -2.711E-02 ,
55314,-5.523E-01 8.227E-01 3.423E-01 8.739E-02 -1.069E-01 2.605E-02 ,
55313,1.952E-01 -3.546E-01 3.912E-02 -1.164E-01 -3.056E-03 -1.376E-04 ,
55312,1.949E-01 7.950E-01 3.618E-02 5.815E-01 -6.702E-02 -8.407E-03 ,
55311,-1.205E+00 1.605E-02 1.243E-02 -3.278E-01 8.581E-04 -5.705E-02 ,
55310,3.949E-01 -8.439E-03 2.154E-02 -2.036E-02 -1.177E-02 3.808E-03 ,
55309,1.817E-01 3.083E-01 -9.420E-02 4.356E-01 -7.339E-02 3.623E-02 ,
55308,-1.393E+00 2.582E-01 -2.718E-01 -5.362E-02 1.560E-01 -8.372E-02 ,
55307,5.836E-01 5.529E-02 6.321E-02 3.022E-01 6.265E-03 -3.871E-03 ,
55306,-5.022E-01 -2.540E-01 -2.190E-01 -2.693E-01 1.122E-02 -2.570E-03 ,
55305,-5.279E-02 -4.812E-01 -8.539E-02 6.453E-02 7.296E-03 -8.248E-03 ,
55304,1.054E-01 -1.225E-03 1.393E-02 -1.703E-01 -1.176E-02 -4.334E-03 ,
55303,1.709E-02 2.867E-01 -1.062E-01 -1.491E-01 7.182E-02 -4.550E-03 ,
55302,6.843E-01 -1.033E-01 1.100E-01 1.459E-01 -1.484E-02 -7.445E-04 ,
55301,4.597E-01 -1.496E-02 9.384E-02 -5.290E-02 -1.960E-02 9.645E-03 ,
55300,2.476E-01 3.946E-01 4.778E-02 -2.955E-01 -6.884E-02 1.042E-01 ,
55299,-3.061E-01 -5.189E-03 6.175E-02 3.542E-02 -4.393E-03 9.463E-03 ,
55298,-8.101E-03 2.121E-01 5.597E-02 1.953E-02 -7.589E-03 -1.339E-02 ,
55297,6.508E-01 7.298E-01 6.039E-01 1.097E+00 -3.066E-02 5.600E-02 ,
55296,-2.285E-01 3.118E-01 2.634E-01 1.423E-01 2.314E-02 2.597E-04 ,
55295,2.516E-01 3.098E-02 -3.088E-01 5.075E-01 -3.760E-02 -1.894E-02 ,
55294,-2.900E-01 3.784E-01 5.255E-02 5.131E-01 -2.102E-02 4.930E-03 ,
55293,2.384E-01 9.029E-02 9.919E-02 1.587E-01 1.596E-02 -1.691E-02 ,
55292,6.152E-02 2.016E-01 1.342E-01 1.668E-01 6.414E-03 2.163E-03 ,
55291,-9.808E-01 -1.901E-01 -2.328E-01 1.140E-01 7.752E-03 -1.511E-03 ,
55290,1.052E+00 1.302E+00 7.968E-01 -8.538E-02 -4.779E-02 -6.576E-02 ,
55289,-4.374E-01 6.769E-01 1.457E-01 3.662E-01 6.316E-04 5.354E-03 ,
55288,-1.025E+00 -1.074E-01 -8.066E-02 -3.577E-01 -1.666E-02 -8.891E-03 ,
55287,7.651E-03 -3.209E-01 -4.571E-02 2.206E-01 -3.671E-02 -6.844E-03 ,
55286,-7.080E-02 7.791E-02 3.084E-02 1.631E-01 2.593E-02 1.459E-02 ,
55285,7.167E-01 -4.278E-02 1.309E-01 -6.703E-01 8.114E-02 -3.894E-03 ,
55284,6.142E-01 4.165E-01 -4.330E-02 4.752E-01 -7.309E-03 2.664E-02 ,
55283,4.716E-01 -8.080E-02 -2.113E-02 2.797E-01 9.543E-04 -3.014E-03 ,
55282,-5.482E-02 5.057E-02 1.166E-01 -3.185E-01 -8.291E-03 1.122E-02 ,
55281,-4.572E-02 3.350E-02 -3.857E-02 -8.242E-02 2.807E-04 7.388E-03 ,
55280,-9.518E-01 -1.049E-02 -9.349E-02 4.694E-02 4.555E-02 -2.516E-02 ,
55279,2.431E-01 1.413E+00 1.198E-01 -2.689E-01 -1.004E-01 6.873E-02 ,
55278,6.218E-02 5.961E-02 1.416E-01 2.390E-01 -2.298E-03 -1.058E-03 ,
55277,-6.760E-02 -1.053E-01 -4.777E-02 1.676E-01 1.151E-03 7.094E-03 ,
55276,4.575E-01 -7.118E-02 -1.378E-03 2.504E-01 -1.619E-02 1.088E-02 ,
55275,-3.009E-02 1.379E-01 7.999E-02 -8.788E-02 -1.019E-03 -6.455E-03 ,
55274,-1.048E+00 9.404E-02 5.014E-02 -1.201E-03 -2.749E-02 1.187E-02 ,
55273,1.697E-01 1.033E-01 5.141E-02 3.409E-02 -4.423E-03 8.165E-03 ,
55272,-4.373E-01 5.622E-01 8.486E-02 6.709E-02 1.640E-03 -1.349E-03 ,
55271,-1.631E-01 -5.915E-02 -1.627E-01 -1.990E-01 5.110E-03 -5.427E-02 ,
55270,-1.040E-01 3.225E-01 1.882E-01 1.424E-01 -2.111E-02 -2.283E-02 ,
55269,1.924E-01 -6.816E-02 -6.415E-02 2.811E-01 7.494E-03 -8.387E-03 ,
55268,2.998E-01 -2.619E-01 -2.563E-01 1.329E-02 3.070E-02 -1.289E-01 ,
55267,-9.314E-01 -1.604E-01 -7.410E-02 4.353E-02 -3.979E-02 1.227E-02 ,
55266,2.022E-01 -2.114E-01 -1.589E-01 3.046E-01 9.148E-03 8.348E-03 ,
55265,1.368E-01 -3.812E-01 -5.641E-02 -1.570E-01 -5.885E-03 9.299E-03 ,
55264,-1.841E-01 2.538E-01 -4.264E-02 4.551E-01 2.219E-02 -9.750E-03 ,
55263,-3.605E-02 1.266E-01 -2.179E-01 4.798E-01 3.494E-02 5.070E-02 ,
55262,3.279E-01 1.119E+00 3.501E-01 6.650E-01 -8.321E-02 -4.618E-02 ,
55261,-3.135E-01 8.344E-02 -1.321E-01 8.687E-02 1.391E-02 -1.135E-02 ,
55260,2.523E-01 2.978E-01 2.477E-01 -2.607E-01 -1.012E-02 2.483E-03 ,
55259,2.268E-01 -2.245E-02 -4.130E-02 1.652E-01 -2.363E-03 -1.544E-02 ,
55258,4.332E-01 3.898E-01 9.867E-02 3.772E-01 -4.191E-02 1.678E-02 ,
55257,4.109E-01 -2.442E-01 5.370E-02 -2.953E-01 -1.605E-02 6.706E-03 ,
55256,-4.645E-02 -3.946E-02 4.879E-02 -4.366E-02 1.024E-02 -5.761E-03 ,
55255,7.145E-01 1.497E-01 2.916E-01 4.788E-01 -2.218E-03 -1.758E-02 ,
55254,5.867E-02 -2.626E-01 2.398E-02 -2.053E-01 4.901E-03 -2.190E-03 ,
55253,1.594E-03 2.025E-01 -1.610E-01 2.982E-01 1.446E-02 -5.252E-04 ,
55252,-7.960E-02 -1.318E-01 -4.729E-02 -7.356E-02 -1.484E-02 -6.095E-03 ,
55251,6.722E-03 1.447E-01 6.159E-02 6.051E-02 -5.420E-03 1.836E-02 ,
55250,-3.858E-01 2.131E-01 3.473E-02 2.009E-01 -1.516E-02 -7.441E-03 ,
55249,-5.255E-01 1.943E-01 -1.076E-01 2.419E-01 -3.042E-02 -1.822E-02 ,
55248,-6.483E-01 -8.025E-02 -5.111E-01 -1.757E-01 6.678E-02 -7.355E-03 ,
55247,2.253E+00 2.404E+00 1.437E+00 9.079E-01 -3.088E-02 1.579E-02 ,
55246,3.354E-01 5.111E-01 1.840E-01 4.017E-01 3.093E-03 -8.148E-04 ,
55245,-1.253E+00 -1.171E-01 -1.646E-01 6.735E-02 -3.540E-02 -4.220E-02 ,
55244,-8.489E-02 -9.113E-02 7.403E-03 -5.931E-02 1.324E-02 -3.947E-03 ,
55243,-5.946E-01 1.002E-01 -3.208E-01 2.382E-01 7.720E-02 -1.118E-03 ,
55242,-3.037E-02 2.152E-01 -5.641E-02 -1.343E-01 -5.049E-02 -4.112E-02 ,
55241,3.969E-01 4.580E-02 6.306E-02 1.081E-01 2.679E-03 -5.914E-03 ,
55240,4.077E-02 5.441E-02 1.465E-01 -2.008E-01 1.611E-03 -7.530E-03 ,
55239,-1.951E+00 -1.417E-01 -2.419E-01 -1.836E-01 7.114E-02 -1.118E-02 ,
55238,3.544E-02 -1.050E-01 -1.426E-01 1.531E-01 1.510E-02 2.473E-02 ,
55237,-8.637E-01 -1.382E-01 -1.424E-01 -2.246E-01 1.781E-02 2.893E-02 ,
55236,-3.020E-01 6.463E-01 1.113E-01 -5.262E-01 -1.384E-01 2.408E-02 ,
55235,2.415E-01 -2.612E-01 -1.177E-01 -1.990E-02 2.558E-02 -1.008E-02 ,
55234,4.310E-02 2.867E-01 1.234E-01 2.290E-02 3.330E-03 -1.338E-02 ,
55233,1.455E-01 3.306E-01 2.169E-01 3.692E-01 -1.288E-02 -1.100E-02 ,
55232,2.403E-02 5.191E-02 9.677E-02 -1.100E-01 -4.290E-03 9.143E-03 ,
55231,2.981E-01 -2.103E-01 -3.874E-02 -4.534E-02 -9.417E-03 -1.239E-02 ,
55230,3.663E-01 2.765E-01 8.101E-01 1.278E-01 1.302E-01 6.806E-02 ,
55229,2.501E-01 5.282E-01 4.438E-01 -3.886E-01 7.635E-02 4.077E-03 ,
55228,-5.204E-01 5.846E-02 -4.311E-02 1.900E-01 3.667E-02 6.880E-03 ,
55227,-1.037E-01 3.111E-01 1.314E-01 4.854E-01 -1.967E-02 -2.187E-05 ,
55226,1.480E+00 2.518E+00 9.901E-01 -1.991E-01 3.833E-01 -1.272E-01 ,
55225,3.207E-01 1.365E-01 8.804E-03 3.222E-01 2.276E-02 1.837E-02 ,
55224,6.379E-02 8.314E-02 -2.822E-04 2.089E-02 -9.858E-03 5.554E-06 ,
55223,-5.645E-01 2.659E-01 1.609E-01 7.801E-02 -2.896E-03 -1.732E-02 ,
55222,-5.348E-01 8.512E-01 -1.012E-02 5.691E-02 -9.588E-02 -1.533E-01 ,
55221,1.880E-01 -8.716E-02 -8.263E-02 1.650E-01 -1.266E-02 7.490E-03 ,
55220,5.463E-02 -4.212E-02 -1.123E-01 4.436E-01 9.126E-03 6.409E-02 ,
55219,-2.460E-01 -2.195E-01 -1.935E-01 -1.165E-01 -1.744E-02 1.459E-02 ,
55218,2.392E+00 4.894E-01 1.195E+00 -3.453E-01 6.772E-02 7.767E-02 ,
55217,-3.318E-02 -2.851E-01 -1.287E-01 2.809E-01 2.344E-03 2.302E-02 ,
55216,1.637E-01 -2.595E-02 -1.112E-02 8.446E-02 8.731E-04 2.083E-02 ,
55215,1.515E-01 -1.619E-01 -3.848E-02 -1.672E-01 -1.915E-02 7.446E-04 ,
55214,-8.746E-02 8.121E-02 2.143E-06 1.687E-01 1.058E-02 -2.577E-03 ,
55213,6.959E-02 -7.135E-02 7.448E-02 6.233E-02 1.963E-02 -1.260E-02 ,
55212,6.101E-02 -6.421E-02 8.616E-02 -2.480E-01 -8.878E-03 -1.866E-03 ,
55211,-8.722E-01 -1.689E-01 -1.832E-01 -3.280E-01 4.446E-02 9.678E-03 ,
55210,-5.549E-01 -2.357E-01 -5.542E-01 2.053E-01 -8.166E-03 -4.443E-02 ,
55209,-4.346E-01 3.732E-01 -2.420E-01 -1.416E-01 -7.955E-02 -2.855E-02 ,
55208,2.796E-01 5.870E-01 2.166E-01 4.809E-01 -6.698E-03 -3.892E-03 ,
55207,4.614E-01 1.219E-01 1.085E-01 2.747E-01 1.647E-02 7.364E-03 ,
55206,4.394E-02 1.490E-01 5.189E-02 6.326E-02 -9.222E-03 -6.001E-03 ,
55205,-1.087E+00 -1.036E+00 -6.264E-01 2.619E-01 2.076E-01 4.322E-02 ,
55204,7.571E-02 9.615E-02 2.547E-02 1.323E-01 -3.688E-02 2.604E-02 ,
55203,2.924E-02 1.490E-01 6.896E-02 4.019E-01 1.055E-03 1.359E-02 ,
55202,1.048E+00 6.066E-01 2.631E-01 4.532E-01 -2.223E-02 -9.039E-02 ,
55201,2.552E-01 -3.726E-01 1.238E-02 -8.239E-03 -9.369E-03 -2.096E-02 ,
55200,5.042E-01 8.775E-02 5.061E-02 2.841E-01 6.241E-03 -6.353E-03 ,
55199,-4.925E-01 -5.172E-02 -3.419E-01 -5.852E-02 -5.024E-02 -2.447E-02 ,
55198,2.241E-01 5.278E-02 2.580E-02 1.561E-01 7.384E-03 -2.205E-03 ,
55197,2.914E-01 -2.087E-01 -6.908E-02 5.301E-03 -2.085E-02 1.475E-02 ,
55196,3.843E-01 1.061E-01 5.685E-02 1.760E-01 -1.294E-02 -1.614E-03 ,
55195,-5.042E-01 1.304E-01 9.694E-02 -2.287E-01 1.283E-02 3.061E-02 ,
55194,-5.192E-02 -1.001E-01 -2.925E-02 1.781E-01 4.745E-03 -5.205E-04 ,
55193,1.114E+00 1.489E+00 6.320E-01 3.932E-01 -7.845E-02 5.740E-02 ,
55192,-6.356E-02 -5.168E-01 -1.195E-01 3.170E-01 -5.529E-02 6.835E-02 ,
55191,-8.314E-01 7.051E-01 -2.415E-01 3.957E-01 6.337E-02 -2.663E-02 ,
55190,-1.182E-01 -8.119E-03 -1.446E-02 -1.071E-01 3.519E-03 -1.444E-03 ,
55189,-1.929E-01 -2.689E-01 -1.047E-01 -2.910E-01 -6.009E-03 -8.786E-03 ,
55188,1.417E-02 -3.866E-01 -6.280E-02 1.781E-01 8.897E-03 -8.945E-03 ,
55187,7.854E-02 -5.169E-02 6.015E-02 2.771E-01 -6.906E-03 -2.353E-02 ,
55186,1.987E-01 4.840E-01 2.257E-01 -1.387E-01 3.520E-02 -2.083E-02 ,
55185,-6.031E-01 2.183E-01 -1.321E-01 4.020E-01 -5.497E-03 -1.370E-02 ,
55184,-3.926E-01 3.514E-01 -1.875E-02 5.100E-01 -4.455E-02 -1.013E-01 ,
55183,-7.047E-02 -7.187E-01 -2.754E-01 -7.940E-01 -6.889E-02 2.392E-02 ,
55182,-1.066E-01 -6.421E-01 -1.746E-01 1.020E-01 4.667E-03 -2.520E-02 ,
55181,1.635E+00 3.077E+00 1.665E+00 -1.343E-01 -3.273E-01 -2.833E-02 ,
55180,1.094E-02 4.967E-01 1.426E-01 -2.017E-01 9.077E-02 -7.086E-02 ,
55179,1.275E-01 5.046E-02 3.671E-02 -1.791E-01 -1.039E-03 1.253E-03 ,
55178,-1.500E-01 -2.426E-01 -8.815E-02 -1.264E-01 -1.743E-02 -1.231E-03 ,
55177,-9.854E-02 3.177E-01 1.275E-01 4.778E-01 -1.038E-02 -1.456E-03 ,
55176,-3.520E-02 -2.416E-01 -4.409E-02 2.106E-01 -4.267E-03 1.354E-03 ,
55175,3.108E-01 9.696E-02 -6.239E-02 2.705E-01 1.194E-02 -1.262E-02 ,
55174,4.306E-01 6.620E-01 2.790E-01 5.366E-01 -3.660E-03 -2.142E-02 ,
