 Element ID, Tensor(Element Stresses (2D & 3D)),
6111,3.568E+00 1.781E+00 2.355E+01 -2.587E-01 -5.772E+00 -5.506E-01 ,
6112,2.579E-01 3.139E-01 3.195E-01 4.333E-02 3.641E-01 5.594E-01 ,
6113,6.848E-01 1.199E+00 6.715E-01 -4.039E-01 8.863E-01 -2.700E-01 ,
6114,-4.715E+00 1.737E+00 1.486E+01 -2.281E-01 -5.948E+00 2.435E+00 ,
6115,-2.082E+01 -1.636E+01 -1.903E+01 -5.876E-01 -9.784E+00 -7.742E+00 ,
6116,-5.890E+00 1.875E-01 1.106E+00 -6.995E-01 1.631E-01 -1.657E+00 ,
6117,8.583E+01 7.078E+01 1.877E+02 1.000E+01 -1.223E+01 2.694E+00 ,
6118,4.372E+00 -8.643E-01 4.201E+01 -2.021E+00 4.772E+00 -5.021E+00 ,
6119,-5.888E+00 -6.545E+00 -6.877E+00 2.676E+00 1.616E+00 -1.783E+00 ,
6120,7.556E+00 -1.312E+00 1.865E+01 -2.215E+00 7.908E+00 1.941E+00 ,
6121,-8.125E+00 -4.773E-01 -1.682E+00 1.642E+00 2.454E-01 1.524E+00 ,
6122,6.100E-01 3.141E-01 2.593E-01 -1.931E-02 3.860E-03 9.102E-02 ,
6123,-3.188E+00 -3.405E+00 3.182E+00 -3.600E+00 5.810E-01 6.163E+00 ,
6124,-3.953E-01 6.033E-01 -2.844E-01 -7.303E-01 4.484E-01 -8.811E-02 ,
6125,4.715E+00 1.003E+01 1.701E+01 -9.849E-01 -1.158E+01 -1.928E-01 ,
6126,3.565E-01 5.587E+00 1.273E+01 1.555E+00 -1.102E+01 2.497E-01 ,
6127,5.703E+00 1.575E+01 1.386E+01 1.713E+00 -1.650E+01 6.234E-01 ,
6128,-3.991E+01 -4.696E+01 2.695E+01 6.104E+00 -8.224E+00 1.325E+00 ,
6129,-3.844E-01 1.402E+01 1.195E+01 -4.006E-01 -1.480E+01 -2.100E-01 ,
6130,9.273E+00 -4.481E+00 -1.948E+00 -2.880E+00 8.560E-01 -6.045E+00 ,
6131,2.601E-01 4.248E-01 1.178E-01 2.524E-01 -8.803E-01 -3.968E-01 ,
6132,7.595E+00 4.861E+00 4.981E+01 1.810E+00 -4.505E+00 2.369E+00 ,
6133,-2.980E+00 -1.591E+00 -2.103E+00 -3.578E-01 5.285E-01 4.554E-01 ,
6134,3.681E-01 4.396E-01 4.326E-01 3.709E-02 4.881E-01 4.981E-01 ,
6135,-7.554E-01 4.019E+01 -5.109E-01 1.409E+00 2.184E+00 -1.625E-01 ,
6136,6.069E-01 -4.451E+00 -5.111E+00 -4.441E+00 -7.927E+00 -2.594E+00 ,
6137,-3.844E-01 -2.752E-01 -2.535E-01 -3.540E-02 -5.896E-02 5.736E-01 ,
6138,-1.366E+01 -1.096E+01 -1.119E+01 -5.995E-01 -2.363E+01 8.941E-01 ,
6139,1.338E-01 3.844E-02 1.578E-01 -3.295E-02 -3.845E-01 -1.635E-03 ,
6140,-4.481E-02 5.767E-01 -9.244E-03 -4.614E-02 1.018E-01 8.411E-02 ,
6141,-1.497E+01 -6.277E+00 -1.987E+01 1.870E+00 2.449E+00 1.501E+00 ,
6142,1.449E+00 2.191E+00 9.275E-01 4.139E+00 6.347E-01 1.798E-01 ,
6143,-1.766E+01 -1.032E+01 -2.228E+01 3.246E+00 4.473E+00 8.867E-01 ,
6144,7.785E+01 7.060E+01 1.617E+02 2.546E+00 -2.321E+01 9.719E+00 ,
6145,2.232E+01 1.462E+01 1.767E+01 1.026E-01 -9.070E+00 1.432E+01 ,
6146,-3.003E+00 7.818E+00 1.043E+01 -1.836E-01 -1.516E+01 -1.337E+00 ,
6147,-8.673E+01 -8.044E+01 -1.754E+01 2.842E+00 -2.700E+01 1.948E+01 ,
6148,-9.935E+00 -2.348E+01 2.623E+01 -7.481E-02 8.265E+00 -1.120E+00 ,
6149,6.725E+00 3.980E+01 1.275E+01 2.611E+00 -1.660E+01 1.344E+00 ,
6150,-2.522E+01 -6.004E+01 -2.365E+01 -4.624E+00 -5.141E+00 -9.962E-01 ,
6151,7.731E+01 7.752E+01 1.672E+02 1.119E+01 -5.650E+00 -7.171E+00 ,
6152,6.006E-01 8.724E-01 7.222E-01 -1.409E-02 3.256E-01 5.671E-01 ,
6153,2.348E+01 8.911E+00 5.835E+00 4.189E+00 2.488E+00 1.290E+00 ,
6154,3.052E+01 3.589E+01 1.153E+02 3.641E+00 2.297E+00 -9.702E+00 ,
6155,-1.336E+00 -1.089E+00 -7.723E-01 -2.524E-01 -9.916E-01 -1.192E+00 ,
6156,5.109E-01 4.253E-01 4.223E-01 4.057E-02 6.143E-01 4.002E-01 ,
6157,3.781E+00 4.827E+00 2.872E+00 3.641E+00 -1.249E-01 4.012E-01 ,
6158,-1.711E+00 -1.013E+00 -9.501E-01 -3.094E-01 -9.640E-01 -1.530E+00 ,
6159,-1.662E+01 -5.177E+00 -2.018E+01 1.740E+00 -6.824E-01 -1.989E+00 ,
6160,-1.478E+01 -7.098E+00 -2.123E+01 6.063E-01 -4.541E+00 -1.237E+00 ,
6161,-3.396E+00 -1.241E+01 3.303E+01 -4.100E+00 2.403E+00 -7.728E+00 ,
6162,-4.542E+00 -1.891E+01 1.182E+01 -4.737E+00 -4.691E-01 -6.997E+00 ,
6163,2.610E+00 1.197E+00 9.194E-01 -8.349E-01 6.639E-01 -1.828E+00 ,
6164,1.614E+00 5.800E-01 1.062E+00 6.321E-01 -1.470E+00 8.455E+00 ,
6165,3.960E-02 -4.769E-02 9.598E-02 2.626E-02 2.212E-01 8.148E-02 ,
6166,2.748E+01 6.167E+00 2.586E+00 3.701E-01 -4.236E-01 -1.155E+01 ,
6167,-6.386E+00 -1.482E+00 -7.636E-01 -1.359E-01 1.841E-01 -3.785E-01 ,
6168,4.684E-02 -1.314E-01 1.135E-01 4.642E-02 6.445E-01 -1.106E-01 ,
6169,-2.515E-01 -4.366E-01 -1.614E-04 4.145E-01 1.906E-01 -6.412E-02 ,
6170,7.718E-01 5.650E-01 6.377E-01 -6.651E-02 1.651E-01 6.169E-01 ,
6171,3.115E+00 1.752E+01 1.392E+01 1.071E+00 -1.470E+01 -6.659E-01 ,
6172,-9.146E+00 -1.454E+01 1.793E+01 -2.077E+00 -1.781E+01 6.373E-01 ,
6173,8.008E-01 3.048E-01 5.024E-01 -7.354E-03 -4.767E-01 -1.879E+00 ,
6174,2.401E+01 1.013E+01 5.220E+01 -2.584E+00 -3.851E+00 6.905E+00 ,
6175,1.605E+00 9.878E-01 8.425E-01 3.415E-01 2.816E-01 4.835E-01 ,
6176,1.489E+01 3.508E+01 -2.112E+00 -4.864E-01 -1.829E+01 -4.926E+00 ,
6177,-1.036E+01 -1.525E+01 -4.738E+00 1.349E+00 1.650E+01 3.407E+00 ,
6178,-5.659E-01 -2.861E+00 2.427E+01 4.507E-01 2.186E+00 -3.049E-01 ,
6179,-1.963E-01 -5.750E-01 -2.084E-02 4.445E-01 2.742E-01 -7.051E-02 ,
6180,7.014E-01 1.953E+00 1.554E+00 1.243E+00 -1.433E+00 3.325E+00 ,
6181,9.638E+00 2.462E+01 4.948E+00 1.045E+00 -1.503E+01 9.905E-01 ,
6182,-1.161E+01 6.186E-02 -6.619E-01 6.850E-01 -5.696E-01 2.435E-01 ,
6183,-6.853E-01 -6.656E-01 -3.347E-01 3.847E-01 7.800E-01 -4.100E-01 ,
6184,9.170E-01 -1.824E+01 5.869E+00 4.212E+00 -5.766E-01 7.085E-01 ,
6185,1.620E-02 -1.566E-01 -9.639E-02 1.016E-01 4.785E-01 5.853E-01 ,
6186,2.221E+00 1.188E+00 1.487E+00 6.522E-03 4.059E-01 5.629E-01 ,
6187,3.134E+01 1.622E+01 1.201E+02 4.487E+00 -8.186E+00 6.191E+00 ,
6188,-1.296E+00 -1.466E+01 -2.923E-01 1.163E-01 -1.692E+00 -8.260E-01 ,
6189,-2.215E+00 -1.429E+00 -9.093E-02 5.874E-01 -8.487E-01 3.887E+00 ,
6190,7.207E-01 4.625E-01 4.829E-01 4.169E-02 4.625E-01 6.033E-01 ,
6191,5.267E+00 3.273E+00 4.206E+00 6.103E-01 8.086E-01 -4.206E-01 ,
6192,7.447E-01 8.040E-01 7.271E-01 5.709E-02 1.138E+00 -1.136E+00 ,
6193,-4.900E+00 -3.781E+00 1.455E+01 -2.711E-01 1.078E+00 3.475E+00 ,
6194,3.052E+00 -5.046E+00 -1.330E+00 2.577E+00 1.918E+00 -5.781E+00 ,
6195,6.021E+01 6.148E+01 1.416E+02 2.128E+00 3.321E-01 -6.109E+00 ,
6196,-2.558E+00 -4.837E+00 9.667E+00 4.370E-02 6.284E+00 3.571E-01 ,
6197,3.227E+00 -1.709E+01 8.787E+00 -4.293E-01 1.582E+00 1.963E-01 ,
6198,-5.887E-01 -8.377E-01 -5.874E-01 2.860E-01 -3.841E-01 4.459E-02 ,
6199,1.474E+00 -1.047E+00 -1.282E+00 -2.598E-02 -1.220E+00 8.183E-01 ,
6200,-8.375E+00 -3.849E+00 5.051E+00 2.394E-01 -2.883E+00 -7.392E-01 ,
6201,-1.174E-01 -6.533E+00 1.458E+01 -1.632E+00 7.524E+00 8.242E-01 ,
6202,9.237E-01 2.670E+00 1.703E+01 7.280E-01 -4.063E+00 -2.812E-01 ,
6203,5.612E+00 -1.988E+00 1.086E+00 -2.499E+00 -6.909E+00 3.953E+00 ,
6204,4.815E-01 -1.413E+00 3.138E+01 -3.451E-01 2.062E+00 1.275E-01 ,
6205,-1.201E+00 -8.604E-01 -6.205E-01 4.495E-01 8.565E-01 -4.497E-01 ,
6206,1.857E+00 3.869E+00 1.349E+01 2.422E-02 1.983E-01 7.051E-01 ,
6207,1.950E+01 9.763E+00 2.721E+00 3.099E+00 1.235E+00 5.305E+00 ,
6208,9.005E+01 7.887E+01 1.564E+02 7.360E-01 2.312E+00 -1.283E+01 ,
6209,9.879E+01 1.038E+02 1.883E+02 -2.477E+00 -3.475E+01 7.148E+00 ,
6210,1.121E+00 1.513E-01 2.383E+01 1.351E-02 -1.810E+00 8.908E-01 ,
6211,-7.164E-01 -7.081E+00 2.416E+01 1.606E+00 -8.783E-01 2.254E+00 ,
6212,-4.996E+00 5.314E-02 1.221E+01 1.711E-01 -9.553E+00 -9.215E-01 ,
6213,1.206E+01 1.846E+01 7.050E+01 7.419E+00 -1.594E+01 -9.903E-01 ,
6214,-1.433E+01 -2.361E+00 -1.729E+01 1.226E+00 4.755E+00 1.218E+00 ,
6215,-1.075E+00 -4.617E+00 1.803E+01 6.245E-01 -1.278E+01 9.886E-01 ,
6216,1.865E+00 1.229E+00 1.446E+00 5.661E-02 6.098E-01 3.367E-01 ,
6217,-6.720E-01 -4.318E-02 -2.726E-01 9.022E-03 4.811E-01 5.724E-01 ,
6218,-7.367E-01 -7.873E-01 -1.516E-01 5.761E-01 2.974E-01 -2.052E-01 ,
6219,-3.352E+00 -4.373E+00 -5.280E+00 -4.681E-01 1.775E+00 6.777E+00 ,
6220,-3.202E+01 -1.947E+01 -1.558E+01 -8.431E+00 6.417E+00 4.940E+00 ,
6221,2.777E+00 7.233E-01 1.632E+00 -1.629E-02 1.537E+00 8.586E+00 ,
6222,-1.456E+00 2.015E+01 7.800E+00 1.490E+00 -1.492E+01 8.727E-01 ,
6223,-2.717E-01 -2.883E-01 -2.566E-02 5.201E-01 6.953E-01 -4.583E-01 ,
6224,-1.848E-01 -1.939E+00 2.446E+01 -2.848E+00 -1.790E+01 8.153E+00 ,
6225,5.549E+00 -4.085E+00 -5.159E+00 -2.291E+00 -5.249E-01 -2.915E-01 ,
6226,1.286E+01 5.500E+00 7.091E+00 -1.055E-01 -4.337E+00 1.795E+01 ,
6227,-1.030E+01 -4.604E-01 2.238E+00 -1.202E+00 -1.098E+00 -6.506E+00 ,
6228,-6.215E+00 -3.235E+00 -4.238E+00 -2.659E+00 2.111E-01 -5.940E-04 ,
6229,5.647E+00 1.207E+00 2.052E+01 -6.659E-02 -5.698E+00 -3.122E-01 ,
6230,4.957E+00 2.179E+00 3.172E+00 1.046E+00 5.074E-01 2.782E-01 ,
6231,-2.989E-01 -2.341E-01 -6.196E-02 2.795E-01 9.559E-01 -8.458E-01 ,
6232,-5.452E+00 -6.018E+00 -5.561E+00 3.575E+00 6.742E-02 8.705E-01 ,
6233,-3.297E+01 -1.922E+01 -8.559E+00 7.684E+00 -5.578E+00 4.720E+00 ,
6234,-2.496E+00 9.547E-01 -1.789E+00 2.157E+00 -6.708E+00 3.593E+00 ,
6235,-2.535E+01 -1.311E+01 -4.249E+00 2.297E+00 -2.174E+00 7.702E+00 ,
6236,2.872E+00 1.688E+01 1.835E+01 1.646E+00 -1.535E+01 -7.453E-01 ,
6237,-1.452E+01 -1.601E+01 -3.960E+00 1.873E+00 1.532E+01 8.447E-01 ,
6238,1.594E+00 1.615E+00 9.478E-01 -7.864E-01 7.735E-01 -2.672E-01 ,
6239,-2.631E+00 7.207E-01 6.171E-01 1.320E+00 1.802E-01 -6.421E-01 ,
6240,-4.721E+00 -4.503E+00 1.532E+01 1.585E-01 3.602E+00 3.935E+00 ,
6241,5.734E+00 1.859E+00 3.878E+00 1.600E+00 6.337E-01 -1.025E+01 ,
6242,-3.650E+01 -2.278E+01 -1.336E+01 -3.172E+00 5.060E-01 6.694E+00 ,
6243,-4.754E+01 -7.802E+01 -4.171E+01 -1.437E+00 2.531E+00 -9.094E-01 ,
6244,-6.127E+01 -4.076E+01 -2.915E+01 -6.475E+00 6.830E+00 1.407E+01 ,
6245,-2.882E+00 -4.103E+00 2.550E+01 4.305E-02 -2.120E+00 6.458E-01 ,
6246,2.381E+00 1.948E+00 3.729E+01 -3.485E-01 -1.363E+00 3.932E-01 ,
6247,2.726E+00 2.230E+00 2.230E+00 -1.639E-02 -4.970E-02 7.430E-01 ,
6248,-2.258E+00 -7.025E+00 1.321E+01 9.583E-01 3.481E-01 4.556E-01 ,
6249,1.187E+01 -1.362E-01 6.228E+00 -2.511E-01 -3.330E-01 8.155E-01 ,
6250,-3.175E+00 -3.355E-01 7.915E+00 4.553E-01 -6.103E+00 8.648E-02 ,
6251,-1.707E+00 -9.532E+00 4.838E+01 -5.162E-01 -7.668E+00 -4.242E+00 ,
6252,-9.791E-02 -3.222E-01 -1.911E-01 9.175E-03 -1.366E-01 -6.184E-01 ,
6253,-2.534E+01 -3.024E+01 2.442E+01 3.818E+00 -2.133E+00 -9.113E-01 ,
6254,9.173E+00 3.705E-01 9.345E+00 -1.952E-01 1.395E-01 5.103E+00 ,
6255,-4.729E+00 -7.839E+00 3.325E+01 3.813E+00 -1.744E+01 -2.769E+00 ,
6256,-5.190E+00 -7.299E+00 4.019E+01 2.696E+00 -1.597E+01 -3.471E+00 ,
6257,-6.478E+00 -2.357E+01 7.319E+00 -3.908E+00 8.449E+00 2.828E-01 ,
6258,-3.736E+01 -4.079E+01 2.700E+01 3.621E+00 -1.226E+01 4.221E-01 ,
6259,-9.807E+00 -1.026E+00 5.267E+01 3.045E+00 -1.558E+01 -1.771E+00 ,
6260,-9.889E-01 9.791E+00 4.687E+01 3.096E+00 -1.475E+01 5.096E+00 ,
6261,2.000E+01 6.741E+00 6.461E+00 -1.853E+00 -3.490E-01 2.340E+00 ,
6262,4.323E+01 3.342E+01 3.553E+01 1.520E+00 -4.848E+00 1.855E+01 ,
6263,4.672E+00 -1.717E+01 2.453E+01 -5.025E+00 3.624E+00 -3.704E+00 ,
6264,-1.095E+00 -1.419E+01 3.331E+01 -4.839E+00 5.829E-01 -1.059E+01 ,
6265,3.108E-01 -1.546E-02 -1.589E-01 4.930E-02 -8.234E-02 -4.595E-01 ,
6266,4.459E+01 3.825E+01 1.344E+02 4.330E+00 -4.168E+00 -8.902E+00 ,
6267,2.809E+00 7.603E-01 2.636E+01 -4.179E-02 1.504E+00 -2.413E+00 ,
6268,4.498E+01 3.674E+01 1.158E+02 -1.047E+00 2.609E+00 -1.442E+01 ,
6269,2.488E+01 2.593E+00 3.020E+01 1.953E+00 -6.122E-01 -4.389E-01 ,
6270,-1.316E+01 -2.068E+01 -5.595E+00 -2.802E+00 8.166E+00 4.103E+00 ,
6271,5.003E+01 5.117E+01 1.599E+02 8.897E+00 -1.341E+01 1.920E+00 ,
6272,-5.230E+01 -4.753E+01 -1.401E+01 -2.184E+00 -1.967E+01 4.253E+00 ,
6273,-3.239E+00 -5.200E-01 2.633E+00 -5.162E-01 4.293E-01 1.203E+01 ,
6274,-4.512E+00 -6.032E+00 5.609E+01 -2.015E+00 -1.139E+01 -7.091E+00 ,
6275,1.488E+01 -1.085E+00 4.522E+01 -3.719E+00 1.605E+00 -7.522E+00 ,
6276,-1.323E+00 -1.233E+00 -9.452E-01 6.342E-01 6.592E-01 -2.990E-01 ,
6277,-2.286E+01 -1.147E+01 1.761E+01 3.951E+00 -1.177E+01 6.818E+00 ,
6278,5.851E+00 2.858E+00 1.230E+01 3.199E-02 1.902E+00 7.368E+00 ,
6279,6.700E+01 6.006E+01 1.631E+02 5.023E+00 -4.182E+00 -7.424E+00 ,
6280,2.066E+00 -1.897E+01 -2.002E+01 2.385E+00 -6.746E+00 -5.559E-01 ,
6281,-1.065E+00 -2.838E+00 -2.735E+00 -4.512E-01 -7.098E+00 -1.309E+01 ,
6282,7.015E-01 3.455E-02 3.073E+01 1.123E-01 3.061E+00 2.242E-01 ,
6283,-3.756E+00 -2.785E+00 -9.635E+00 -1.596E+00 4.558E+00 -3.551E+00 ,
6284,-1.531E-01 -2.083E+00 -4.185E-01 2.334E+00 1.702E-01 -1.355E-01 ,
6285,-4.295E+00 -5.162E+00 -4.259E+00 1.492E+00 -1.274E+00 9.964E+00 ,
6286,-2.306E+00 -6.733E-02 -6.854E-03 1.271E+00 3.128E-01 -7.293E-01 ,
6287,6.240E+00 5.324E+00 7.049E+01 8.701E+00 -5.544E+00 -3.509E-01 ,
6288,4.312E+00 7.724E+00 1.893E+01 2.174E+00 -9.533E+00 -1.888E-01 ,
6289,6.647E+00 -1.578E+01 2.043E+01 -4.695E+00 -7.508E-01 -1.853E+00 ,
6290,-2.114E+00 -1.254E+00 -1.243E+00 1.385E-01 9.607E-01 -1.575E+00 ,
6291,4.787E+01 2.361E+01 2.850E+01 3.697E+00 8.801E-01 1.076E+01 ,
6292,-5.654E+00 3.213E+01 -8.564E+00 9.901E-02 9.177E+00 1.516E+00 ,
6293,1.976E+00 -7.736E-01 1.976E-01 4.364E-02 -6.713E+00 -1.383E+01 ,
6294,4.508E+00 2.962E+00 4.268E+01 -3.509E-01 8.970E-01 2.443E-01 ,
6295,5.216E+00 5.636E-01 1.339E+01 -3.009E-01 2.496E+00 7.455E+00 ,
6296,-4.019E-01 -2.663E-01 -3.375E-01 -9.271E-02 5.034E-01 2.229E-01 ,
6297,8.161E-01 1.311E-01 -1.601E-01 -5.907E-01 1.044E+00 -1.055E+00 ,
6298,-1.716E+00 -4.479E-01 -9.281E-01 -4.270E-01 5.776E-01 3.490E-01 ,
6299,-1.999E+00 -1.806E+00 -1.666E+00 8.878E-01 -4.144E-01 1.107E-02 ,
6300,2.603E+00 1.831E+00 1.712E+00 -1.562E-01 -8.949E-01 -2.058E+00 ,
6301,-4.843E+01 -3.796E+01 -3.979E+01 9.031E-01 4.907E+00 1.803E+01 ,
6302,6.593E-03 1.584E-01 8.822E-02 4.346E-02 -6.838E-01 -2.090E-01 ,
6303,-4.391E+01 -4.839E+01 8.795E+00 2.133E+00 -1.924E+00 -7.629E+00 ,
6304,-2.512E+01 -7.031E+01 -2.399E+01 -2.776E+00 1.616E+00 6.982E-02 ,
6305,-2.352E+01 -3.210E+01 2.411E+01 6.842E-01 -4.372E+00 -6.588E+00 ,
6306,-2.891E+00 1.438E-01 4.460E+01 5.239E+00 -1.639E+01 -4.245E+00 ,
6307,-8.008E+00 -6.961E+00 -6.683E+00 -3.630E+00 -7.782E-01 -5.468E-02 ,
6308,-2.865E+00 3.989E+00 6.118E+01 1.564E+00 -1.461E+01 -5.741E+00 ,
6309,-1.517E+00 -2.607E+00 1.753E+01 7.133E-01 -1.167E+01 -5.528E-02 ,
6310,-2.505E+01 -3.061E+01 2.012E+01 -1.651E+00 -2.739E+00 -1.089E+01 ,
6311,-1.014E+01 -6.483E+00 -5.224E+00 3.036E+00 -2.002E+00 -8.006E-01 ,
6312,6.878E+01 7.031E+01 1.918E+02 7.142E+00 -2.504E+01 3.505E+00 ,
6313,-9.646E+00 -8.663E+00 -1.030E+01 -1.165E-01 -1.614E+00 2.024E+00 ,
6314,-5.955E+01 -6.060E+01 2.522E+00 6.589E+00 -5.798E+00 -3.727E+00 ,
6315,7.977E+00 -1.786E-01 4.176E+01 -1.648E+00 -3.437E+00 -1.756E-01 ,
6316,-9.620E+00 -1.727E+00 1.175E+00 -1.702E+00 1.813E-01 2.250E+00 ,
6317,-4.888E+01 -4.183E+01 2.128E+01 2.827E+00 -1.527E+01 1.527E+01 ,
6318,-3.982E+00 -4.514E+00 3.129E+01 -1.863E-01 -1.429E+00 5.705E-01 ,
6319,-5.202E+01 -4.585E+01 2.139E+01 1.347E+01 -9.138E+00 4.275E+00 ,
6320,1.406E+01 -4.856E+00 3.305E+01 -4.574E+00 1.775E+00 -3.630E+00 ,
6321,1.094E+00 4.262E-01 6.770E-01 2.615E-01 -5.840E-01 -2.263E+00 ,
6322,-7.804E+00 -1.241E+01 2.711E+01 -7.921E-01 -4.299E+00 2.548E-01 ,
6323,-7.134E+00 -3.227E+01 4.797E+00 -7.239E+00 -1.132E+00 -4.187E+00 ,
6324,4.476E-01 -2.816E+00 3.198E+01 -1.745E-01 -3.916E+00 1.471E+00 ,
6325,-1.814E+01 -2.946E+01 1.831E+01 -1.593E+00 9.178E-02 -9.103E+00 ,
6326,-1.080E+00 -1.167E+00 -6.787E-01 -2.731E-01 -8.748E-01 1.578E-01 ,
6327,3.274E+01 1.631E+01 9.442E+00 -8.010E+00 -5.364E+00 5.716E+00 ,
6328,1.540E+01 1.260E+01 6.987E+01 -4.421E+00 2.071E+00 -1.125E+01 ,
6329,-1.583E+00 -9.042E+00 4.918E+01 -4.432E+00 -7.084E+00 -7.399E+00 ,
6330,-1.167E+00 -5.838E+00 3.039E+01 -2.626E-01 6.995E+00 1.138E+00 ,
6331,-3.466E+01 -3.234E+01 3.475E+01 -1.582E+00 -1.757E+01 2.891E+00 ,
6332,3.464E+01 2.482E+01 1.020E+02 -2.050E-02 5.050E+00 -1.428E+01 ,
6333,-2.263E+00 -4.405E+00 2.701E+01 -8.434E-01 -3.086E+00 3.188E-01 ,
6334,-1.148E+01 -3.991E+01 -5.610E+00 -7.406E+00 -1.979E+00 1.842E+00 ,
6335,6.449E+00 -4.322E-01 -2.000E+00 -9.351E-01 -5.588E-01 4.650E+00 ,
6336,-8.484E+00 -9.041E-01 -6.688E-02 -2.569E+00 -4.937E-01 3.145E+00 ,
6337,-8.392E+00 -5.152E+00 -1.507E+00 4.189E+00 -3.528E-01 2.249E+00 ,
6338,1.416E+00 4.825E-01 2.520E-01 -9.935E-01 9.899E-01 -9.879E-01 ,
6339,7.771E-01 -1.807E+01 7.661E+00 -2.958E+00 -1.273E+00 4.533E-01 ,
6340,1.721E+00 4.195E+00 2.395E+00 -1.548E+00 3.884E-01 2.214E-01 ,
6341,2.340E+01 4.123E+00 2.554E+01 -4.236E+00 1.400E+00 2.643E+00 ,
6342,-6.501E-01 -1.465E+01 2.542E+01 -1.011E+01 7.552E-01 -9.206E+00 ,
6343,6.784E+00 -5.702E-02 1.829E+01 -9.870E-01 -1.423E+00 5.098E+00 ,
6344,-7.681E+00 -1.614E+00 -6.308E-01 -4.754E-01 5.399E+00 6.782E-02 ,
6345,1.042E+00 7.999E-01 2.064E-01 -9.914E-01 9.940E-01 -9.189E-01 ,
6346,5.195E-01 1.506E+00 5.119E-01 -1.696E+00 5.204E-01 5.470E-02 ,
6347,-7.784E-01 -4.333E-02 -6.400E-01 3.038E-01 -7.048E-01 -2.587E-01 ,
6348,-9.581E-01 -3.031E-01 -5.145E-01 3.595E-02 4.536E-01 6.376E-01 ,
6349,-6.760E+00 -1.869E+01 -1.448E+01 -1.087E+01 1.196E+01 -9.970E+00 ,
6350,-8.800E+00 -1.759E+01 1.900E+01 -3.321E+00 3.804E+00 -7.961E+00 ,
6351,-1.742E+00 -1.808E+01 3.036E+01 1.803E+00 -4.394E+00 6.613E-01 ,
6352,1.645E+01 7.248E+00 9.242E-01 5.440E-01 8.092E-01 3.887E+00 ,
6353,3.718E+00 4.340E+00 3.548E+01 -7.046E-01 1.014E+00 1.038E+00 ,
6354,-4.200E+01 -7.478E+01 -3.459E+01 -3.165E+00 -2.323E+00 -1.054E+00 ,
6355,1.896E+00 -1.485E+01 -1.337E+01 2.294E+00 5.789E-02 1.438E+01 ,
6356,3.672E-01 7.312E-01 1.615E-01 -4.598E-01 8.700E-01 -4.507E-01 ,
6357,-4.024E+00 -1.501E+00 3.342E+00 5.674E-01 6.521E-01 6.929E+00 ,
6358,-1.128E+01 2.332E+00 4.320E+00 -1.712E+00 8.568E-01 3.064E+00 ,
6359,6.911E+01 6.725E+01 1.538E+02 4.732E+00 -2.781E+01 2.831E-02 ,
6360,-1.809E+01 -1.675E+01 -2.592E+01 -2.025E+00 -2.874E+00 6.670E-01 ,
6361,-4.805E+00 -1.608E+00 -9.370E-01 -2.559E-01 1.349E-01 1.259E+01 ,
6362,5.417E-02 4.587E-01 -1.713E-01 -4.610E-01 9.194E-01 -4.950E-01 ,
6363,2.986E+00 5.389E+00 1.236E+01 -1.956E-01 7.975E-01 2.787E+00 ,
6364,-1.669E+00 -4.058E-01 -1.011E+00 -1.067E-01 7.692E-01 1.688E-01 ,
6365,8.482E-01 5.919E-01 7.337E-02 -6.965E-01 1.090E+00 -1.059E+00 ,
6366,-1.866E+01 9.216E-02 2.580E+00 1.973E+00 4.360E-01 -1.012E+00 ,
6367,7.366E+00 -1.289E+01 1.522E+01 -7.763E-01 -1.528E+00 -2.493E-01 ,
6368,-8.181E+00 2.315E+00 3.662E+00 -1.911E+00 8.995E-01 3.323E+00 ,
6369,1.614E+01 2.227E+00 1.958E+01 -1.610E-01 -6.386E-02 3.319E+00 ,
6370,-1.454E-01 1.317E-01 -6.899E-02 6.423E-02 -7.679E-01 -2.162E-01 ,
6371,-6.586E-01 -6.069E-01 -9.357E-01 -3.509E-01 1.215E+00 -1.189E+00 ,
6372,-4.737E-01 -4.350E-02 -6.368E-01 -1.270E-01 1.119E+00 -9.135E-01 ,
6373,-1.874E+01 -3.045E+01 7.728E+00 1.297E+00 -7.020E+00 7.748E-01 ,
6374,-9.981E+00 -2.475E+01 1.683E+01 -3.084E+00 5.353E+00 -8.825E-01 ,
6375,-6.956E+00 9.426E+00 9.891E+00 -7.971E-01 4.147E-01 1.944E+00 ,
6376,-1.645E+01 -4.603E+00 -2.240E+00 -2.556E+00 -2.352E-01 2.510E+00 ,
6377,5.899E-02 4.632E-01 -6.447E-02 -4.341E-01 9.147E-01 -3.830E-01 ,
6378,-1.478E+01 -3.429E+01 2.507E+00 -8.996E+00 -3.800E-01 -1.868E+00 ,
6379,2.773E-01 -4.401E-03 -6.602E-01 -1.018E+00 9.161E-01 -9.523E-01 ,
6380,2.383E+00 1.585E+00 9.980E-01 -9.658E-01 9.282E-01 -8.815E-01 ,
6381,2.308E+01 5.869E+00 8.210E+00 4.911E+00 -2.322E-01 6.136E+00 ,
6382,9.973E-01 4.180E-01 1.818E-01 -6.998E-01 1.238E+00 -1.210E+00 ,
6383,8.669E+00 2.794E+00 -1.164E+00 -4.245E+00 -1.715E+00 4.804E+00 ,
6384,-2.689E+00 -1.661E+00 -1.779E+00 -7.869E-01 3.967E-01 -8.184E-01 ,
