 Element ID, Tensor(Element Stresses (2D & 3D)),
10626,-6.095E-01 -1.884E-01 -6.443E-01 -6.317E-02 -6.334E-02 2.271E-02 ,
10625,7.725E-01 1.081E+00 7.994E-01 -5.969E-01 3.453E-01 -2.210E-01 ,
10624,2.496E+00 2.118E+00 1.738E+00 -9.600E-01 -2.595E-01 -2.985E-01 ,
10623,3.942E-01 3.470E-01 1.548E-01 -1.264E-01 -2.254E-01 1.750E-02 ,
10622,-5.452E-01 -1.376E-01 -3.250E-01 2.281E-01 1.410E-01 -4.880E-02 ,
10621,-9.398E-03 -4.198E-02 1.090E-01 -5.223E-03 -1.845E-02 3.953E-04 ,
10620,6.296E-02 3.797E-01 1.931E-01 5.187E-01 3.703E-02 1.678E-01 ,
10619,6.155E-02 -4.379E-02 -5.736E-02 -5.146E-01 -2.230E-01 1.138E-01 ,
10618,1.877E-01 7.830E-01 2.657E-01 -5.389E-01 2.995E-01 -1.069E-01 ,
10617,-1.406E+00 -1.959E+00 -4.782E-02 -2.845E-02 -2.322E-01 2.031E-02 ,
10616,1.382E+00 1.326E+00 1.075E+00 -3.877E-01 2.466E-01 -9.406E-02 ,
10615,-4.857E-01 1.013E+00 -1.108E-01 -1.540E-01 -5.472E-01 2.602E-02 ,
10614,-4.998E-01 -8.140E-02 8.588E-01 7.424E-02 -7.171E-01 -2.801E-02 ,
10613,2.282E-01 2.626E-01 2.932E-01 -3.965E-02 -6.809E-02 -3.616E-03 ,
10612,3.459E-02 2.559E-01 1.108E-01 1.711E-01 -2.215E-01 -4.656E-02 ,
10611,-4.188E-01 1.501E+00 9.130E-02 1.480E-02 -7.694E-01 -2.126E-01 ,
10610,8.595E-02 1.390E-01 -3.817E-02 -6.632E-02 -8.437E-02 2.256E-02 ,
10609,-1.611E-01 -2.918E-01 -3.216E-01 -8.481E-03 3.846E-02 -2.581E-02 ,
10608,-1.513E-01 -1.119E-01 1.504E+00 -4.030E-02 -1.355E-01 -2.972E-02 ,
10607,-1.062E-01 -3.837E-02 -2.695E-01 1.742E-01 -1.367E-01 -1.040E-01 ,
10606,-3.099E-01 3.417E-01 -2.384E-01 2.590E-02 6.627E-02 -4.614E-02 ,
10605,3.787E-01 1.218E+00 3.343E-01 -8.625E-02 4.866E-01 1.153E-03 ,
10604,1.048E-01 8.957E-01 3.316E-01 4.049E-03 4.448E-01 -5.687E-02 ,
10603,6.242E-01 1.235E+00 5.059E-01 4.899E-01 -5.049E-01 -3.721E-02 ,
10602,-5.071E-02 7.048E-01 3.766E-01 -4.045E-02 4.888E-01 1.650E-02 ,
10601,-1.878E-01 3.346E-02 -2.337E-01 -3.099E-01 1.405E-03 -1.723E-02 ,
10600,-4.971E-01 -2.419E-01 -5.212E-01 3.033E-01 1.204E-01 6.512E-02 ,
10599,9.894E-01 8.690E-01 9.882E-01 3.876E-01 -3.794E-02 -1.133E-02 ,
10598,-3.505E-02 -6.132E-04 -2.766E-02 -3.763E-02 1.380E-01 7.483E-03 ,
10597,-1.083E-02 3.376E-03 5.159E-03 3.681E-02 -7.546E-02 -2.030E-02 ,
10596,9.602E-01 9.194E-01 5.966E-01 -4.215E-01 2.708E-01 -1.411E-01 ,
10595,4.238E-01 6.941E-01 2.934E-01 -3.038E-01 2.303E-01 -6.453E-02 ,
10594,3.032E-01 5.092E-01 3.246E-01 -2.398E-01 1.106E-01 -7.418E-02 ,
10593,-3.288E-02 1.152E-02 -1.668E-01 -1.788E-01 -6.228E-02 6.054E-03 ,
10592,1.308E+00 1.333E+00 8.925E-01 5.544E-01 -3.357E-01 -1.458E-01 ,
10591,-2.452E-01 1.690E-01 -1.651E-01 -2.466E-01 1.284E-01 -6.791E-02 ,
10590,-2.681E-01 7.604E-02 -2.382E-01 -2.139E-01 1.426E-01 -5.702E-02 ,
10589,-2.980E-01 -2.186E-01 -2.212E-01 -2.708E-01 2.566E-01 -1.030E-01 ,
10588,1.372E-01 1.026E-01 2.289E-01 -1.347E-01 2.169E-01 1.173E-02 ,
10587,-3.072E-01 -3.427E-02 -1.372E-01 3.534E-01 -3.804E-02 1.792E-01 ,
10586,-5.566E-01 2.340E-01 -1.623E-01 3.934E-02 -1.183E-01 -1.320E-02 ,
10585,7.185E-01 5.828E-01 3.765E-01 7.402E-01 -4.025E-02 -6.050E-02 ,
10584,1.944E-01 -2.848E-01 -1.537E-01 -2.153E-01 7.276E-01 -3.410E-03 ,
10583,3.975E-01 4.489E-01 2.589E-01 -2.464E-01 2.331E-01 -3.194E-02 ,
10582,2.201E-01 5.424E-01 3.001E-01 5.569E-01 -4.301E-01 -2.017E-01 ,
10581,3.533E-01 2.473E-01 6.032E-01 -5.139E-02 3.667E-02 3.570E-02 ,
10580,-3.879E-01 4.869E-02 -4.348E-01 4.758E-02 -3.318E-02 -3.987E-02 ,
10579,2.919E-01 3.359E-01 3.190E-01 -4.095E-01 -6.879E-02 4.014E-02 ,
10578,5.355E-01 1.824E+00 1.114E+00 -6.636E-02 -3.422E-01 -2.274E-01 ,
10577,2.592E-01 -1.295E-01 -2.131E-01 -2.061E-02 2.726E-01 1.050E-02 ,
10576,-4.687E-01 2.082E-01 -5.922E-01 5.170E-02 -2.418E-01 -5.691E-02 ,
10575,-1.974E-01 1.585E-01 3.085E-02 -9.700E-02 -1.691E-01 -4.477E-03 ,
10574,1.946E-02 1.098E-01 -1.170E-01 -1.414E-01 -2.003E-01 1.459E-02 ,
10573,-9.186E-02 -8.574E-02 -3.855E-01 8.027E-03 3.307E-02 2.298E-02 ,
10572,1.318E-01 1.581E-01 -2.471E-02 -2.841E-02 4.368E-02 8.379E-03 ,
10571,-8.734E-01 -8.592E-01 -1.111E+00 3.678E-01 -4.920E-01 1.744E-01 ,
10570,1.032E+00 3.035E-01 3.950E-01 1.323E-01 -2.575E-01 -3.649E-02 ,
10569,1.715E-01 -2.698E-01 -1.545E-01 1.415E-01 -1.972E-02 2.484E-02 ,
10568,3.473E-02 1.654E-02 2.211E-02 -1.378E-01 9.144E-02 -7.741E-04 ,
10567,-1.119E-02 3.491E-02 1.301E-01 2.967E-01 -1.043E-01 -1.082E-01 ,
10566,-2.210E-01 6.284E-01 1.412E-01 6.018E-02 -4.994E-01 -8.625E-03 ,
10565,-1.215E+00 -3.521E-01 -8.665E-01 -4.748E-02 -1.041E-01 -3.508E-02 ,
10564,-4.040E-01 8.489E-02 -3.823E-01 -1.888E-02 -1.701E-01 5.198E-03 ,
10563,-5.614E-01 -2.647E-01 -6.078E-01 -1.655E-01 -9.582E-02 1.030E-01 ,
10562,8.996E-01 1.757E+00 9.307E-01 -6.729E-01 -5.195E-01 3.128E-01 ,
10561,-1.407E+00 -1.057E+00 -1.523E+00 2.710E-01 4.988E-01 -2.125E-01 ,
10560,7.298E-01 8.176E-01 5.771E-01 5.826E-01 4.454E-01 4.651E-02 ,
10559,2.709E-01 3.202E-01 3.344E-01 4.051E-01 -2.292E-01 -8.737E-02 ,
10558,3.275E-01 3.603E-01 2.746E-01 -2.891E-02 2.988E-01 7.283E-02 ,
10557,-1.045E-01 -1.066E-01 -1.189E-01 5.114E-02 2.131E-01 8.219E-03 ,
10556,-3.221E-01 -1.534E-01 -2.941E-01 8.041E-02 4.362E-01 -1.045E-01 ,
10555,-1.102E+00 -1.523E-01 -3.362E-01 -1.178E-01 3.602E-02 5.833E-04 ,
10554,7.764E-02 8.137E-03 1.409E-01 -3.716E-02 1.634E-01 3.206E-02 ,
10553,-2.313E-01 -3.971E-01 -4.079E-01 -6.124E-02 -4.396E-02 -1.670E-02 ,
10552,3.693E-01 1.929E-01 4.097E-01 -4.896E-02 -2.211E-02 1.559E-01 ,
10551,-6.097E-01 -7.493E-01 -7.078E-01 -7.806E-01 -1.037E-02 -2.726E-01 ,
10550,-4.367E-01 3.741E-01 -2.455E-02 3.685E-03 -3.072E-01 7.566E-02 ,
10549,1.199E-01 1.211E+00 4.360E-01 -1.331E-02 -6.274E-01 -5.769E-03 ,
10548,-4.150E-01 -7.936E-01 -7.375E-01 -5.713E-01 -1.254E-01 -1.265E-01 ,
10547,7.832E-01 1.729E+00 6.075E-01 -2.880E-02 -1.060E-01 7.871E-02 ,
10546,-1.741E-01 1.213E+00 -1.966E-01 -2.904E-02 4.822E-01 5.091E-02 ,
10545,-5.948E-01 -3.475E-01 -6.699E-01 -3.315E-01 -9.277E-02 9.756E-02 ,
10544,6.636E-01 1.904E+00 7.369E-01 -2.162E-01 -1.116E+00 1.452E-01 ,
10543,-3.083E-02 9.554E-01 -5.808E-03 1.544E-01 -3.906E-01 -1.312E-02 ,
10542,2.017E-01 1.176E+00 1.882E-01 5.537E-02 -4.647E-01 2.156E-02 ,
10541,2.404E-01 3.849E-01 -9.254E-03 6.321E-01 -2.887E-01 -1.901E-01 ,
10540,2.607E-01 2.946E-01 -4.035E-02 6.216E-01 -2.412E-01 -1.362E-01 ,
10539,7.894E-01 1.383E+00 6.448E-01 5.835E-01 -3.180E-01 -9.507E-02 ,
10538,1.730E-02 1.856E+00 -3.458E-01 2.327E-02 -4.249E-01 -1.574E-02 ,
10537,4.252E-01 1.960E+00 3.110E-01 3.835E-02 -1.534E-01 -2.018E-02 ,
10536,-2.987E-01 1.376E+00 -4.237E-01 4.350E-02 -3.374E-01 5.500E-04 ,
10535,2.751E-01 1.085E-01 2.633E-01 3.423E-01 -1.549E-01 4.732E-04 ,
10534,-3.101E-01 -6.813E-01 -4.231E-01 2.448E-01 7.809E-03 -1.926E-02 ,
10533,-7.874E-01 -9.862E-01 -8.238E-01 -8.579E-02 5.914E-01 6.354E-02 ,
10532,-2.385E-01 5.476E-02 8.221E-01 8.225E-03 8.859E-01 9.122E-02 ,
10531,-7.346E-02 8.660E-02 -5.610E-02 -4.243E-01 -3.012E-01 1.249E-01 ,
10530,-6.735E-01 2.213E-01 -5.535E-01 1.551E-02 -5.131E-02 1.413E-01 ,
10529,-2.693E-01 2.268E-01 -1.754E-01 -1.692E-01 -1.504E-01 1.041E-01 ,
10528,-5.776E-02 -6.882E-02 1.238E-01 3.470E-02 3.892E-02 -2.135E-02 ,
10527,1.650E-01 6.639E-02 4.348E-01 1.548E-02 3.252E-02 -2.919E-02 ,
10526,2.057E-02 2.967E-02 1.121E-01 8.578E-02 1.314E-03 7.850E-03 ,
10525,3.079E-01 6.222E-01 2.397E-01 -3.187E-01 -2.245E-01 1.308E-02 ,
10524,9.591E-02 1.085E+00 8.873E-02 -1.482E-01 -3.505E-01 -3.838E-03 ,
10523,1.064E+00 1.597E+00 9.542E-01 3.558E-01 -3.885E-01 -4.194E-02 ,
10522,1.793E-01 5.699E-01 1.259E-01 4.989E-01 -2.993E-01 -1.463E-01 ,
10521,4.818E-01 9.639E-01 5.534E-01 5.950E-01 -5.257E-01 -1.670E-01 ,
10520,-4.659E-01 1.372E-01 -3.830E-01 -1.356E-01 5.114E-02 -2.700E-02 ,
10519,1.074E+00 1.200E+00 1.009E+00 -4.716E-01 -4.594E-02 3.227E-02 ,
10518,1.860E-01 1.368E+00 3.646E-01 3.423E-02 -6.470E-01 1.695E-04 ,
10517,-1.100E-01 1.215E+00 1.009E-01 -6.724E-03 -6.588E-01 -3.088E-02 ,
10516,3.308E-01 1.946E+00 3.332E-01 -2.720E-02 -7.527E-01 1.848E-03 ,
10515,-1.249E-01 -1.109E-01 -1.934E-01 -4.421E-01 -2.919E-01 8.407E-02 ,
10514,7.225E-01 8.106E-01 8.565E-01 5.334E-01 -6.114E-01 -3.591E-01 ,
10513,-2.677E-01 -2.088E-01 -2.559E-01 1.853E-01 -3.042E-01 -9.905E-02 ,
10512,1.530E+00 3.282E+00 1.815E+00 2.222E-02 -8.439E-01 4.170E-02 ,
10511,-1.987E-01 7.603E-02 -6.493E-02 -3.094E-01 -1.621E-01 3.433E-03 ,
10510,-6.483E-01 -5.329E-01 -5.657E-01 6.107E-01 -1.540E-01 -1.373E-01 ,
10509,9.666E-01 9.364E-01 6.383E-01 8.216E-01 -2.475E-01 -1.978E-01 ,
10508,2.615E-02 1.896E-01 3.769E-02 -2.861E-01 4.306E-02 1.916E-02 ,
10507,-1.279E-01 2.769E-01 -1.187E-01 4.615E-01 -2.572E-01 -9.877E-02 ,
10506,-2.347E-01 -2.674E-01 -2.217E-01 -5.277E-01 -5.984E-01 7.804E-02 ,
10505,-3.378E-01 5.012E-01 1.653E-01 -8.378E-02 -8.200E-01 7.321E-02 ,
10504,5.048E-01 5.306E-01 3.668E-01 4.330E-01 -4.986E-01 -3.396E-02 ,
10503,-1.473E-01 1.029E+00 -1.439E-02 6.489E-03 -4.925E-01 -1.277E-02 ,
10502,8.623E-01 9.179E-01 7.902E-01 -5.951E-01 -7.713E-01 1.224E-01 ,
10501,1.681E+00 1.186E+00 1.281E+00 -5.840E-01 -7.960E-01 1.595E-01 ,
10500,-6.638E-01 -4.078E-02 -6.548E-01 -2.760E-02 -2.947E-03 1.396E-02 ,
10499,-4.082E-02 3.706E-01 -9.009E-02 4.871E-01 -2.767E-01 -1.105E-01 ,
10498,-6.764E-01 -1.008E+00 -4.566E-02 -1.072E-01 -7.353E-01 7.110E-03 ,
10497,-8.373E-01 7.324E-03 -8.152E-01 6.290E-02 -7.172E-02 -1.388E-02 ,
10496,-4.392E-01 6.087E-01 -2.763E-01 4.696E-02 5.599E-01 -1.606E-02 ,
10495,-1.443E-01 1.513E-01 -1.920E-01 6.545E-02 -8.139E-02 6.108E-03 ,
10494,-8.214E-01 1.052E+00 -8.095E-01 8.107E-02 2.100E-01 -9.404E-02 ,
10493,1.704E-01 6.715E-01 3.228E-01 2.418E-01 -7.159E-03 -2.591E-02 ,
10492,-1.832E-01 -1.033E-01 -2.145E-01 2.505E-01 1.341E-01 6.276E-02 ,
10491,6.577E-02 -1.908E-02 1.053E-01 -2.201E-01 -9.174E-02 -1.163E-02 ,
10490,9.036E-01 8.071E-01 5.360E-01 4.833E-01 4.262E-01 2.598E-01 ,
10489,-2.383E-01 -5.176E-01 -3.539E-01 -4.057E-01 -4.951E-02 2.927E-02 ,
10488,7.155E-01 1.166E+00 4.813E-01 4.707E-01 2.088E-01 -1.163E-02 ,
10487,-5.505E-02 -6.660E-02 -6.741E-02 1.569E-01 7.444E-02 3.190E-03 ,
10486,3.526E-01 2.032E-01 2.351E-01 3.726E-01 1.505E-01 2.653E-02 ,
10485,-5.596E-02 4.753E-02 -8.382E-03 2.992E-03 1.893E-01 -1.525E-02 ,
10484,4.530E-01 5.022E-01 3.340E-01 4.512E-01 2.388E-01 7.076E-02 ,
10483,1.548E+00 2.493E+00 1.441E+00 6.252E-01 4.606E-01 1.717E-01 ,
10482,-1.437E-01 6.196E-01 -1.980E-01 7.685E-02 4.100E-01 2.099E-02 ,
10481,1.328E+00 1.609E+00 2.526E+00 -1.819E-01 1.134E-01 8.585E-03 ,
10480,1.071E+00 2.852E+00 7.994E-01 2.991E-01 2.706E-01 -5.153E-02 ,
10479,5.055E-02 5.365E-02 1.545E-02 -9.473E-02 2.081E-01 -5.538E-02 ,
10478,9.271E-02 2.265E-01 -7.866E-02 -6.655E-01 3.758E-01 -1.675E-02 ,
10477,-3.299E-01 5.801E-02 -3.147E-01 -2.823E-01 -3.705E-02 -3.522E-02 ,
10476,1.109E+00 1.904E+00 9.725E-01 3.324E-01 -4.430E-01 5.537E-04 ,
10475,-4.677E-01 -3.276E-01 -5.030E-01 -5.840E-01 1.371E-01 -1.125E-01 ,
10474,-8.121E-02 2.217E-03 7.865E-02 -9.822E-03 8.291E-02 -5.269E-02 ,
10473,6.292E-01 2.388E+00 5.628E-01 8.558E-02 3.026E-01 6.845E-04 ,
10472,-3.692E-01 -2.972E-01 -5.286E-01 6.398E-01 -1.916E-01 1.160E-01 ,
10471,3.411E-01 2.119E+00 9.313E-01 -1.623E-01 5.940E-01 -5.794E-02 ,
10470,2.172E-01 3.456E-01 1.359E-01 2.066E-01 2.398E-01 3.855E-02 ,
10469,2.529E+00 5.888E+00 2.830E+00 -5.685E-02 -6.288E-02 1.747E-01 ,
10468,-6.281E-02 4.223E-02 -1.341E-01 3.712E-01 1.888E-01 7.856E-02 ,
10467,-7.011E-01 -2.519E-01 -7.272E-01 2.385E-02 1.263E-01 1.779E-02 ,
10466,3.467E-01 4.619E-01 2.831E-01 1.189E-01 1.200E-01 5.868E-02 ,
10465,2.140E-01 1.119E-01 -2.028E-02 8.207E-01 3.580E-01 1.221E-01 ,
10464,6.416E-02 9.352E-01 9.550E-02 -1.389E-01 4.449E-01 -1.737E-02 ,
10463,9.196E-01 9.735E-01 6.855E-01 7.205E-01 3.192E-01 9.593E-02 ,
10462,-6.646E-01 -1.784E-01 -6.897E-01 5.567E-02 9.171E-02 3.040E-02 ,
10461,2.180E-01 4.563E-01 1.291E-01 -2.493E-01 -2.137E-01 2.539E-02 ,
10460,-1.880E-02 -4.314E-03 3.547E-02 -1.134E-01 -2.604E-01 -3.537E-02 ,
10459,-4.375E-01 2.556E-01 -3.097E-01 -1.837E-01 -1.888E-02 2.232E-02 ,
10458,-3.438E-01 2.024E-01 -3.034E-01 -2.782E-01 -4.615E-02 8.529E-03 ,
10457,-6.839E-01 -1.223E-01 -6.539E-01 -2.726E-02 -8.607E-04 3.887E-02 ,
10456,8.906E-02 1.283E-01 4.387E-02 1.213E-01 1.639E-01 9.064E-02 ,
10455,-1.017E-02 2.067E-01 -1.631E-01 1.156E+00 -4.751E-01 -2.268E-01 ,
10454,-3.941E-01 4.871E-02 -4.191E-01 -6.776E-03 -6.424E-02 -5.489E-02 ,
10453,7.814E-01 2.305E+00 6.693E-01 1.431E-01 -1.260E-01 5.235E-02 ,
10452,4.083E-01 3.330E-01 1.321E-01 -3.144E-01 -1.585E-01 2.169E-01 ,
10451,1.095E-01 5.182E-02 -7.724E-03 4.815E-01 3.620E-01 -2.030E-03 ,
10450,-3.455E-01 -3.672E-01 -3.895E-01 -3.662E-01 -3.843E-02 6.040E-02 ,
10449,2.350E-01 4.933E-01 1.836E-01 -4.549E-01 -2.255E-01 1.553E-01 ,
10448,5.430E-01 1.165E+00 4.924E-01 -4.014E-01 2.623E-01 -1.693E-01 ,
10447,5.456E-01 -1.448E-01 3.464E-01 4.881E-01 8.307E-01 2.396E-01 ,
10446,-9.227E-01 -1.201E+00 1.411E-01 2.041E-01 4.639E-01 1.650E-02 ,
10445,-4.619E-02 -9.585E-02 5.212E-02 2.694E-02 -9.678E-02 1.209E-02 ,
10444,1.098E-02 -6.499E-02 9.035E-02 2.935E-01 3.827E-02 1.107E-01 ,
10443,-4.828E-02 -9.414E-02 1.149E-01 -2.697E-02 2.677E-02 -2.317E-02 ,
10442,4.562E-02 9.419E-01 1.664E-01 1.497E-02 -9.348E-01 7.112E-02 ,
10441,-1.017E+00 2.240E-02 -9.348E-01 7.142E-02 -2.356E-02 -2.416E-02 ,
10440,1.516E+00 3.443E+00 1.299E+00 2.413E-01 -3.071E-01 -1.913E-01 ,
10439,8.578E-01 6.268E-01 5.507E-01 -2.049E-01 -1.328E-02 -1.992E-03 ,
10438,-4.715E-01 -1.464E-01 -4.536E-01 -3.215E-01 -1.991E-01 2.537E-02 ,
10437,-3.839E-01 -4.600E-01 -3.385E-01 -3.490E-02 -2.410E-01 -4.340E-02 ,
10436,-9.953E-02 -1.941E-01 -1.001E-01 -4.438E-02 -1.187E-01 -9.062E-03 ,
10435,6.185E-02 6.847E-02 -1.175E-02 1.423E-01 -2.895E-01 -3.112E-02 ,
10434,1.561E-01 1.941E-01 3.564E-01 -5.987E-02 -1.118E-01 -3.811E-02 ,
10433,3.215E-01 1.377E+00 3.046E-01 -8.064E-02 2.648E-01 1.701E-02 ,
10432,-3.197E-02 9.129E-01 5.577E-01 -3.344E-02 -5.424E-01 1.692E-01 ,
10431,-6.072E-01 1.417E-01 -5.321E-01 1.298E-01 -2.266E-01 2.516E-04 ,
10430,-2.313E-01 3.627E-01 -1.441E-01 2.877E-01 -2.359E-01 -1.981E-02 ,
10429,5.119E-02 1.344E-01 5.631E-02 -9.132E-01 5.994E-01 -1.292E-01 ,
10428,5.646E-02 2.793E-02 6.621E-02 1.512E-01 4.175E-02 -1.935E-02 ,
10427,-1.286E-01 -1.453E-01 -1.790E-01 1.488E-01 1.384E-01 5.981E-03 ,
10426,5.280E-01 9.063E-01 5.681E-01 2.039E-01 -2.952E-02 -2.186E-02 ,
10425,1.570E-01 6.558E-01 2.597E-01 1.327E-01 -2.339E-02 -9.442E-03 ,
10424,1.534E-01 1.273E-01 2.631E-01 1.129E-01 8.800E-02 1.359E-02 ,
10423,-7.749E-02 -1.132E-01 -1.060E-01 2.560E-02 1.837E-01 3.047E-02 ,
10422,-6.068E-02 3.445E-01 -2.099E-02 2.922E-01 1.959E-01 -1.687E-02 ,
10421,-4.966E-01 -1.528E-01 -5.366E-01 -3.189E-01 1.215E-01 -8.312E-02 ,
10420,-1.121E-01 4.079E-01 -7.625E-02 6.884E-02 -3.215E-02 -1.918E-02 ,
10419,1.056E+00 1.034E+00 5.441E-01 -4.135E-01 5.452E-01 -1.085E-01 ,
10418,-3.864E-02 -1.453E-01 -2.034E-02 -6.195E-02 2.500E-01 1.477E-02 ,
10417,1.351E-01 2.102E-01 1.673E-01 -6.904E-02 3.868E-01 3.311E-02 ,
10416,-1.102E-01 -3.398E-02 -9.478E-02 1.817E-01 -2.413E-01 -7.276E-03 ,
10415,-7.566E-02 3.615E-01 -9.849E-02 -2.166E-01 3.108E-02 -1.190E-02 ,
10414,1.271E-01 2.816E-01 5.953E-02 -1.655E-04 1.349E-01 1.809E-02 ,
10413,-5.814E-04 2.449E-02 -1.213E-01 -2.095E-02 1.306E-01 -6.804E-02 ,
10412,5.025E-01 6.181E-01 3.351E-01 -6.640E-01 2.542E-01 -1.054E-01 ,
10411,6.464E-02 7.306E-01 -2.045E-02 -2.237E-01 4.128E-01 -2.472E-02 ,
10410,-2.050E-01 -2.467E-01 -1.451E-01 -3.883E-02 1.755E-01 8.923E-02 ,
10409,5.212E-02 6.788E-02 -2.001E-01 -2.738E-01 -2.968E-01 9.343E-02 ,
10408,-3.798E-01 2.576E-01 -4.465E-01 7.073E-02 1.525E-02 3.938E-04 ,
10407,2.223E-01 3.571E-01 8.148E-02 8.694E-02 1.673E-01 1.031E-01 ,
10406,-5.019E-01 -1.791E-02 -4.852E-01 1.409E-01 -1.713E-01 -3.454E-02 ,
10405,-5.416E-01 -1.029E-01 -5.511E-01 -7.701E-03 6.730E-02 1.965E-02 ,
10404,2.282E-01 5.914E-01 1.898E-01 5.075E-01 3.008E-01 1.815E-01 ,
10403,4.752E-01 2.021E+00 1.219E+00 -1.379E-01 2.214E-01 1.684E-01 ,
10402,-1.773E-01 8.666E-02 -2.016E-01 2.603E-01 1.698E-01 1.334E-01 ,
10401,3.111E-01 1.797E-01 3.180E-01 3.075E-01 1.325E-01 -6.113E-03 ,
10400,-4.782E-01 -4.071E-01 -5.812E-01 2.293E-01 1.082E-01 3.371E-02 ,
10399,1.552E-01 9.555E-02 1.282E-01 1.658E-01 2.816E-02 -2.526E-02 ,
10398,4.797E-02 6.580E-01 -6.953E-04 -3.770E-01 4.036E-01 -6.078E-02 ,
10397,-6.094E-01 -1.401E-01 -2.595E-01 -3.128E-01 3.169E-02 3.635E-02 ,
10396,-9.019E-02 5.248E-01 -1.816E-01 -1.001E-01 1.600E-01 2.468E-02 ,
10395,-7.356E-01 7.980E-03 -8.053E-01 -7.238E-02 1.743E-01 -9.325E-02 ,
10394,2.075E-01 8.926E-01 -1.274E-02 -1.235E-01 9.908E-02 -7.238E-02 ,
10393,2.746E-01 3.591E-01 2.677E-01 4.903E-01 5.302E-01 7.346E-02 ,
10392,-3.927E-01 -6.877E-01 -2.846E-01 5.042E-01 7.376E-01 3.087E-01 ,
10391,1.745E-01 1.176E-01 2.605E-02 6.944E-01 4.330E-01 8.820E-02 ,
10390,1.062E+00 9.834E-01 1.202E+00 -1.260E-01 7.550E-02 -2.035E-01 ,
10389,5.480E-01 2.790E-01 3.722E-01 3.703E-01 -3.978E-02 3.587E-02 ,
10388,1.101E-01 -3.981E-02 2.463E-02 4.501E-01 -1.072E-01 8.236E-02 ,
10387,1.544E+00 1.432E+00 1.349E+00 -4.631E-01 5.350E-01 -3.329E-01 ,
10386,4.300E-01 1.542E-01 6.111E-02 3.036E-01 3.255E-01 2.157E-03 ,
10385,-9.094E-01 -4.558E-01 -9.448E-01 3.248E-03 -4.193E-02 1.223E-02 ,
10384,2.367E-01 -6.755E-03 1.750E+00 -1.058E-01 -7.431E-03 3.328E-02 ,
10383,2.447E+00 1.483E+00 1.878E+00 -7.017E-01 5.839E-01 -6.202E-01 ,
10382,1.113E+00 1.450E+00 1.105E+00 -4.531E-01 8.564E-02 -3.966E-03 ,
10381,-1.233E-01 -1.111E-01 -8.418E-02 3.464E-01 5.147E-02 9.732E-02 ,
10380,5.186E-02 2.852E-02 1.430E-02 2.166E-01 2.082E-01 7.394E-02 ,
10379,1.732E-01 1.147E+00 2.123E-01 -1.091E-01 -4.672E-01 2.997E-02 ,
10378,-2.366E-01 -6.410E-02 -3.725E-01 -1.589E-03 1.379E-02 -5.301E-03 ,
10377,8.670E-01 8.089E-01 7.410E-01 -3.858E-01 4.434E-02 1.934E-02 ,
10376,-8.104E-01 -3.156E-01 -8.537E-01 -3.002E-02 2.555E-02 -1.034E-02 ,
10375,-8.243E-01 3.520E-02 -7.803E-01 7.489E-02 -4.152E-02 -8.463E-02 ,
10374,-2.964E-01 5.924E-01 -3.618E-01 -4.931E-02 -3.785E-02 -1.063E-01 ,
10373,-1.717E-01 9.803E-01 7.658E-02 -1.646E-01 -7.831E-01 -2.264E-02 ,
10372,-1.676E-01 3.601E-01 1.361E-01 -5.067E-03 -7.690E-01 1.673E-01 ,
10371,4.379E-02 1.096E+00 4.609E-02 -7.575E-02 -4.111E-01 -2.690E-03 ,
10370,-1.077E-01 -1.237E-01 -1.965E-01 3.482E-01 2.646E-01 3.431E-02 ,
10369,3.307E-01 2.177E-01 3.108E-01 2.475E-01 -3.415E-01 -1.389E-01 ,
10368,-8.950E-01 -1.063E+00 -1.192E+00 8.251E-01 3.915E-01 4.295E-02 ,
10367,-5.259E-01 1.343E-01 -4.806E-01 1.993E-02 -5.567E-02 1.054E-02 ,
10366,1.196E+00 1.293E+00 1.086E+00 -6.713E-01 3.250E-01 -1.052E-01 ,
10365,-1.507E-02 1.118E+00 1.334E-01 2.089E-02 5.537E-01 -2.298E-02 ,
10364,-9.014E-01 3.103E-01 -5.340E-01 -8.258E-02 6.392E-01 -2.649E-02 ,
10363,-2.598E-01 -5.814E-01 -3.839E-01 -2.555E-02 -3.217E-01 4.265E-02 ,
10362,-2.237E-01 -3.048E-01 -2.808E-01 -2.491E-01 -2.335E-01 2.588E-02 ,
10361,-5.969E-01 -9.942E-02 -5.605E-01 8.984E-02 -1.814E-01 -2.590E-02 ,
10360,-5.082E-01 5.005E-02 -4.605E-01 5.212E-02 -1.425E-01 -1.551E-02 ,
10359,-3.115E-01 -2.525E-01 -3.464E-01 -1.735E-01 1.966E-02 4.629E-02 ,
10358,-6.683E-01 -2.558E-01 -7.181E-01 -1.889E-02 6.460E-03 -4.923E-02 ,
10357,-5.357E-01 3.343E-01 -6.566E-01 2.795E-02 -1.119E+00 8.518E-02 ,
10356,1.885E-01 1.612E-01 -8.854E-02 -1.574E-02 3.300E-02 -1.366E-02 ,
10355,3.048E-01 1.823E-01 1.016E-01 -3.777E-03 -5.650E-03 -3.928E-02 ,
10354,3.639E-01 2.064E-01 4.021E-01 -3.101E-01 -4.974E-02 -6.405E-04 ,
10353,-2.589E-01 -2.647E-01 -2.872E-01 -3.056E-01 -1.562E-03 1.305E-02 ,
