 Element ID, Tensor(Element Stresses (2D & 3D)),
4813,2.185E-02 7.879E-04 3.439E-01 -7.517E-03 4.177E-05 3.458E-02 ,
4814,1.712E-01 1.632E-01 -1.128E+00 -1.901E-02 8.982E-03 -8.334E-02 ,
4815,-1.229E-01 -1.634E-01 -1.456E+00 -3.395E-02 2.834E-02 -1.287E-02 ,
4816,-7.893E-02 -1.469E-01 -1.045E+00 3.138E-02 -1.074E-02 6.733E-02 ,
4817,-6.955E-02 -9.128E-02 4.228E-01 -7.124E-04 1.159E-02 -3.071E-02 ,
4818,-3.942E-01 -3.276E-01 -6.444E-01 2.248E-02 8.245E-03 4.258E-01 ,
4819,1.235E-01 1.126E-01 9.424E-01 -2.885E-03 -3.770E-03 -4.959E-02 ,
4820,-9.330E-03 -4.577E-03 4.242E-01 -3.100E-03 -1.037E-03 7.777E-02 ,
4821,1.106E-01 1.044E-01 -5.594E-01 6.995E-03 -4.650E-03 7.815E-02 ,
4822,2.893E-02 2.727E-02 -8.329E-01 -6.374E-03 -5.019E-03 2.576E-02 ,
4823,3.105E-01 1.605E-01 -1.169E-01 1.353E-02 -9.342E-03 3.281E-01 ,
4824,-1.558E-01 -1.814E-01 -1.108E+00 1.499E-03 6.234E-03 -4.823E-02 ,
4825,5.280E-02 5.670E-02 7.252E-01 -1.520E-02 1.287E-04 -4.281E-02 ,
4826,-8.234E-02 -8.879E-02 5.125E-01 9.824E-03 1.446E-03 3.783E-03 ,
4827,-2.134E-01 -3.257E-01 -1.191E+00 5.771E-02 -1.213E-01 3.598E-01 ,
4828,-6.898E-02 -1.175E-01 -7.125E-01 5.285E-03 -4.052E-03 1.465E-01 ,
4829,8.194E-02 8.846E-02 6.908E-01 1.876E-02 7.733E-03 1.180E-01 ,
4830,7.482E-02 6.076E-02 7.695E-01 -2.437E-02 -8.540E-03 -3.326E-02 ,
4831,-9.455E-02 -8.330E-02 5.100E-01 1.544E-02 8.000E-03 5.254E-02 ,
4832,1.214E-01 1.294E-01 -3.215E-01 3.405E-02 -2.783E-03 2.036E-01 ,
4833,-4.907E-02 -4.531E-02 5.765E-01 4.301E-03 -4.127E-04 -1.988E-02 ,
4834,-1.720E-01 -1.492E-01 -9.958E-01 -2.322E-02 1.461E-02 1.773E-01 ,
4835,-3.828E-01 -4.084E-01 -1.696E+00 7.114E-03 7.169E-03 -9.610E-02 ,
4836,1.174E-01 9.814E-02 7.930E-01 2.530E-03 9.092E-03 -3.027E-02 ,
4837,-4.009E-02 -4.967E-02 -5.125E-01 -3.083E-03 6.016E-05 1.140E-01 ,
4838,-5.865E-03 -1.223E-02 5.460E-01 3.153E-03 2.380E-03 -4.027E-02 ,
4839,1.068E-01 8.386E-02 -3.110E-01 8.624E-03 2.388E-03 1.568E-01 ,
4840,6.947E-02 6.757E-02 5.647E-01 -1.234E-02 -3.388E-03 2.632E-02 ,
4841,1.623E-02 1.027E-02 6.390E-01 -1.617E-03 -1.259E-02 -3.738E-02 ,
4842,1.425E-01 1.159E-01 -3.969E-01 1.331E-02 -8.939E-03 1.560E-01 ,
4843,-1.445E-02 -9.040E-03 7.407E-01 -1.253E-03 3.931E-03 4.610E-02 ,
4844,6.591E-02 2.680E-02 3.638E-01 -8.644E-03 3.021E-03 1.255E-01 ,
4845,8.800E-02 5.668E-02 1.019E+00 2.043E-02 2.157E-02 -4.069E-02 ,
4846,1.315E-01 9.543E-02 -2.803E-01 1.154E-02 3.568E-03 1.913E-01 ,
4847,-5.374E-02 -5.548E-02 5.590E-01 -6.372E-03 -6.559E-03 -3.509E-02 ,
4848,6.657E-02 7.526E-02 6.606E-01 9.802E-03 -2.736E-03 2.970E-02 ,
4849,-2.894E-01 -3.539E-01 -1.339E+00 -1.051E-01 -3.342E-04 2.949E-01 ,
4850,2.858E-02 2.616E-02 6.776E-01 -5.877E-04 -1.372E-03 -4.237E-02 ,
4851,1.560E-01 2.545E-02 -8.327E-01 2.594E-02 1.457E-02 2.688E-01 ,
4852,-1.079E-01 -8.355E-02 4.146E-01 -6.215E-03 -1.920E-03 7.309E-02 ,
4853,1.012E-02 9.848E-03 -3.017E-01 -1.381E-02 -3.718E-03 2.607E-01 ,
4854,1.545E-01 1.638E-01 -6.798E-01 -2.508E-02 -8.691E-03 1.821E-01 ,
4855,1.151E-02 2.019E-02 5.129E-01 -1.631E-02 -1.411E-03 9.532E-03 ,
4856,5.134E-02 3.822E-02 -7.809E-01 -2.478E-03 -2.027E-02 2.055E-01 ,
4857,4.188E-02 4.744E-02 -3.968E-01 -6.650E-04 -9.447E-03 1.964E-01 ,
4858,3.193E-02 2.005E-02 6.779E-01 -4.393E-03 -8.654E-03 -4.697E-02 ,
4859,-2.800E-01 -3.022E-01 -1.318E+00 -2.642E-02 -2.707E-02 1.670E-01 ,
4860,-2.564E-01 5.262E-02 1.563E-01 -1.178E-02 -1.403E-02 -2.159E-02 ,
4861,2.920E-03 2.451E-02 -8.124E-01 -1.213E-02 2.110E-02 1.856E-01 ,
4862,3.277E-02 2.523E-02 6.254E-01 -6.889E-03 1.981E-03 -4.201E-02 ,
4863,2.604E-03 6.964E-02 1.520E-02 -1.313E-02 5.290E-03 1.217E-01 ,
4864,-7.637E-02 -8.205E-02 -7.847E-01 -1.227E-02 5.982E-03 8.379E-03 ,
4865,2.497E-01 2.245E-01 -1.376E+00 -9.882E-02 6.129E-02 6.950E-02 ,
4866,6.438E-03 -3.305E-03 -3.578E-01 -1.297E-02 -1.912E-03 1.996E-01 ,
4867,6.591E-02 8.139E-02 1.146E-01 -3.661E-03 2.159E-03 -8.464E-02 ,
4868,-6.851E-02 -1.005E-01 2.530E-01 -1.122E-02 2.007E-04 -3.648E-02 ,
4869,-5.064E-03 -1.296E-03 -3.720E-04 -9.222E-04 2.321E-04 2.774E-03 ,
4870,4.007E-02 1.967E-02 -2.387E-01 9.308E-03 -2.402E-03 2.034E-01 ,
4871,-1.010E-01 -1.049E-01 -7.873E-01 -7.280E-03 8.236E-03 6.773E-02 ,
4872,-2.939E-03 -1.719E-02 -4.836E-01 3.598E-04 5.213E-03 1.758E-01 ,
4873,2.915E-01 2.177E-01 2.333E-01 2.143E-02 -2.464E-02 3.003E-01 ,
4874,-4.883E-02 -4.047E-02 3.742E-01 8.196E-03 -5.928E-03 -1.775E-02 ,
4875,1.111E-01 1.053E-01 -1.555E-01 1.734E-02 4.027E-03 2.131E-01 ,
4876,-5.683E-02 -7.410E-02 4.109E-01 -3.424E-03 1.403E-02 -4.321E-02 ,
4877,-3.573E-01 -1.205E-02 -8.196E-02 -3.786E-02 -1.279E-02 1.534E-01 ,
4878,-9.784E-02 -1.021E-01 -1.659E-01 2.118E-02 2.471E-03 2.241E-01 ,
4879,4.354E-02 2.046E-02 3.173E-01 1.493E-03 -5.421E-03 5.369E-02 ,
4880,1.146E-01 1.323E-01 -2.964E-01 -5.107E-03 -6.420E-03 1.934E-01 ,
4881,-4.171E-04 1.514E-02 -1.352E-01 -2.166E-02 -1.369E-03 2.457E-01 ,
4882,7.718E-03 -1.771E-02 5.580E-01 -7.690E-03 2.972E-03 -4.552E-02 ,
4883,1.122E-01 1.396E-01 -5.707E-02 2.091E-02 -4.136E-03 2.411E-01 ,
4884,-1.071E-02 -1.447E-02 -6.306E-02 2.570E-02 -8.339E-03 2.444E-01 ,
4885,1.861E-01 1.619E-01 -9.895E-01 1.232E-01 -1.251E-01 1.888E-01 ,
4886,7.172E-02 6.070E-02 6.210E-01 5.334E-03 7.886E-03 -5.294E-02 ,
4887,8.206E-01 8.656E-01 -1.809E+00 -1.928E-02 -1.815E-02 -9.692E-02 ,
4888,1.882E-01 1.830E-01 2.654E-02 9.372E-03 1.084E-02 2.224E-01 ,
4889,6.154E-01 4.220E-01 -2.176E+00 6.578E-02 3.954E-02 -6.519E-02 ,
4890,1.020E-02 1.167E-02 5.533E-01 5.779E-03 -1.229E-03 -4.491E-02 ,
4891,3.920E-02 3.387E-02 5.821E-01 -1.222E-02 -3.734E-03 -4.857E-02 ,
4892,7.454E-01 7.863E-01 -1.946E+00 -2.512E-02 -6.773E-02 -1.778E-01 ,
4893,3.037E-01 2.601E-01 -6.611E-01 6.689E-02 1.035E-02 2.606E-01 ,
4894,1.322E-01 1.119E-01 1.167E-01 -5.754E-03 9.392E-03 2.423E-01 ,
4895,1.133E-01 9.467E-02 4.363E-02 8.699E-03 -1.619E-03 2.319E-01 ,
4896,4.894E-02 3.274E-02 -1.135E+00 6.756E-03 3.445E-03 1.384E-02 ,
4897,-1.579E-01 -2.265E-01 -1.593E+00 1.822E-02 -2.305E-02 1.442E-01 ,
4898,6.522E-02 5.657E-02 6.300E-01 1.680E-02 5.115E-03 2.244E-01 ,
4899,3.345E-02 3.919E-02 5.816E-01 -1.567E-02 -5.266E-03 -4.902E-02 ,
4900,3.130E-02 3.063E-02 -2.331E-01 -4.588E-04 7.505E-03 2.504E-01 ,
4901,3.322E-02 -1.637E-02 -3.566E-01 -4.502E-03 -2.975E-04 2.246E-01 ,
4902,8.633E-04 -6.907E-04 1.329E-04 -3.622E-04 -2.319E-04 3.574E-05 ,
4903,1.769E-01 1.466E-01 -1.892E-01 -1.078E-02 3.244E-03 2.659E-01 ,
4904,-1.008E-01 -9.022E-02 -1.011E+00 2.031E-02 -1.089E-01 1.898E-01 ,
4905,-9.603E-02 -1.638E-01 -1.357E+00 -6.218E-02 2.787E-03 1.296E-01 ,
4906,1.340E-01 6.051E-02 -8.058E-01 7.118E-03 3.664E-02 2.260E-01 ,
4907,-1.251E-01 -1.477E-01 -1.176E+00 8.026E-03 -1.990E-02 2.012E-01 ,
4908,-3.325E-02 2.704E-02 -8.477E-02 -4.255E-04 -1.505E-02 1.894E-01 ,
4909,-1.189E-01 -1.309E-01 -2.193E-01 1.886E-02 1.058E-02 2.690E-01 ,
4910,1.127E-01 1.078E-01 2.437E-01 1.804E-02 7.325E-04 2.592E-01 ,
4911,2.336E-02 -8.178E-05 4.519E-01 3.447E-03 8.150E-03 8.360E-02 ,
4912,1.118E-01 1.115E-01 -1.655E-01 1.105E-02 6.256E-03 2.645E-01 ,
4913,-9.072E-02 -8.747E-02 -8.372E-01 1.456E-02 3.957E-03 -3.710E-02 ,
4914,1.462E-01 1.515E-01 -5.966E-03 7.064E-03 1.142E-02 2.399E-01 ,
4915,4.309E-02 3.120E-02 2.893E-01 -8.193E-03 7.190E-03 7.740E-02 ,
4916,-1.307E-02 -4.771E-02 -5.944E-01 1.419E-02 -1.206E-02 1.735E-01 ,
4917,4.798E-02 4.600E-02 5.750E-01 -1.274E-02 -8.765E-03 -1.490E-02 ,
4918,5.773E-02 4.445E-02 1.812E-02 2.255E-02 3.007E-03 2.569E-01 ,
4919,5.875E-02 2.907E-02 4.202E-01 -5.338E-03 -5.449E-03 3.473E-02 ,
4920,1.714E-02 6.179E-04 -4.151E-01 -5.526E-03 7.894E-03 5.086E-02 ,
4921,5.669E-02 5.611E-02 4.888E-01 1.199E-02 1.030E-02 5.994E-02 ,
4922,-1.045E-01 -1.007E-01 4.844E-01 1.041E-02 -1.510E-03 6.939E-02 ,
4923,-8.772E-02 -8.979E-02 3.988E-01 -2.338E-03 -6.621E-03 8.513E-02 ,
4924,9.302E-02 6.642E-02 6.702E-02 -3.236E-03 -8.017E-03 2.434E-01 ,
4925,1.270E-01 1.222E-01 1.460E-01 1.720E-02 -1.616E-02 2.201E-01 ,
4926,1.044E-01 1.277E-01 5.907E-01 -1.146E-02 -8.324E-04 1.133E-01 ,
4927,3.863E-02 2.069E-02 -1.366E-01 1.571E-02 -6.370E-03 2.265E-01 ,
4928,-1.615E-02 -2.963E-02 -2.916E-01 -6.339E-03 -6.433E-03 2.109E-01 ,
4929,6.000E-03 1.779E-02 -1.018E-01 -1.373E-02 8.246E-03 2.207E-01 ,
4930,1.225E-01 1.159E-01 1.165E+00 5.028E-03 -2.620E-02 1.302E-01 ,
4931,5.796E-02 -6.614E-01 -1.533E+00 3.693E-02 1.595E-02 -3.708E-02 ,
4932,-5.180E-02 1.859E-02 5.169E-01 -8.894E-04 1.230E-02 3.646E-01 ,
4933,2.399E-02 2.297E-02 -1.348E+00 2.004E-03 1.062E-02 -3.038E-03 ,
4934,1.586E-01 1.604E-01 1.713E+00 1.381E-02 4.734E-02 7.963E-02 ,
4935,1.313E-01 1.340E-01 6.363E-01 2.728E-03 -1.166E-02 -6.715E-02 ,
4936,-6.632E-02 -5.165E-02 3.561E-01 1.031E-02 3.207E-03 1.533E-01 ,
4937,6.866E-02 6.053E-02 6.895E-01 -6.497E-03 -8.240E-03 1.356E-01 ,
4938,7.761E-02 7.643E-02 5.015E-01 -2.078E-02 1.799E-03 -4.359E-02 ,
4939,3.906E-02 6.332E-04 -1.184E-01 5.147E-03 4.061E-03 2.089E-01 ,
4940,5.208E-02 5.131E-02 6.488E-01 -1.454E-02 9.587E-03 1.457E-01 ,
4941,-6.530E-02 -9.238E-02 -9.020E-02 1.091E-02 9.356E-04 2.376E-01 ,
4942,-1.482E-01 -1.396E-01 6.308E-01 -2.323E-02 -1.605E-02 -4.025E-02 ,
4943,1.087E-01 1.129E-01 6.420E-01 -1.469E-02 3.325E-03 1.384E-01 ,
4944,5.988E-03 -2.505E-02 -5.423E-02 7.105E-04 -3.281E-03 2.064E-01 ,
4945,7.536E-03 -1.743E-02 3.632E-01 -1.794E-02 5.222E-03 8.251E-02 ,
4946,2.365E-03 -3.183E-02 -7.495E-02 5.207E-03 9.650E-04 2.003E-01 ,
4947,2.216E-01 2.218E-01 7.363E-01 8.931E-03 7.276E-03 -6.896E-02 ,
4948,1.607E-02 -1.585E-02 -1.716E-02 -8.600E-03 -8.725E-03 1.224E-01 ,
4949,-1.391E-01 -9.461E-02 1.488E-02 4.982E-02 3.113E-02 4.210E-01 ,
4950,4.923E-02 1.806E-02 -2.734E-01 1.002E-04 -1.725E-02 1.945E-01 ,
4951,1.355E-01 1.328E-01 4.775E-01 3.490E-03 5.596E-03 1.381E-01 ,
4952,1.026E-03 5.713E-04 1.172E-03 -8.997E-06 -2.043E-04 -6.233E-04 ,
4953,9.706E-03 -3.752E-02 -1.391E-01 1.372E-02 -4.012E-03 2.008E-01 ,
4954,1.733E-01 1.511E-01 6.871E-01 -3.075E-06 2.007E-02 -5.291E-02 ,
4955,1.214E-03 -3.138E-04 -2.413E-03 -2.769E-04 -8.117E-04 -3.397E-04 ,
4956,-8.794E-02 -1.726E-01 -2.317E+00 3.557E-02 -3.223E-02 6.453E-02 ,
4957,9.453E-02 5.341E-02 1.338E-03 1.528E-03 -3.195E-03 2.063E-01 ,
4958,-8.059E-01 -9.072E-01 -3.724E+00 4.271E-02 6.681E-02 -1.875E-01 ,
4959,1.122E-01 5.898E-02 6.031E-02 5.507E-03 -2.031E-03 1.739E-01 ,
4960,5.544E-01 4.775E-01 -1.912E+00 -1.001E-01 -7.851E-03 -1.031E-01 ,
4961,-2.300E-02 -1.400E-01 -5.417E-01 8.433E-03 -7.043E-02 2.980E-02 ,
4962,1.749E-01 9.166E-02 -2.207E+00 -3.552E-02 3.845E-02 -1.412E-01 ,
4963,2.876E-02 2.209E-02 4.615E-01 2.126E-03 -1.035E-02 1.549E-01 ,
4964,3.006E-02 3.534E-02 -3.724E-02 1.170E-03 2.583E-03 8.206E-02 ,
4965,2.198E-01 1.662E-01 -1.394E+00 1.967E-02 2.252E-04 -6.686E-02 ,
4966,-2.889E-03 -1.791E-02 -6.636E-02 -1.363E-02 -1.551E-03 2.083E-01 ,
4967,2.295E-01 1.473E-01 -1.994E+00 3.206E-02 1.582E-02 -7.811E-02 ,
4968,-4.516E-01 -4.915E-01 -2.245E+00 9.922E-03 -1.064E-02 -1.340E-01 ,
4969,8.911E-02 6.272E-02 2.177E-03 2.282E-03 1.102E-03 2.099E-01 ,
4970,-4.963E-01 -4.718E-01 -2.040E+00 4.291E-03 1.052E-02 -1.005E-01 ,
4971,-1.278E-01 -1.554E-01 -3.602E-01 2.612E-04 -7.688E-03 2.189E-01 ,
4972,-1.338E-03 -1.573E-02 -5.995E-02 4.265E-03 1.920E-02 2.242E-01 ,
4973,-3.683E-02 -7.564E-02 -2.815E-01 1.593E-02 -1.056E-02 2.256E-01 ,
4974,1.137E-01 1.048E-01 -7.014E-02 1.902E-03 9.656E-03 2.158E-01 ,
4975,-2.146E-01 -2.719E-01 -1.841E+00 -3.042E-02 8.446E-03 -3.050E-03 ,
4976,4.223E-02 2.439E-02 2.051E-02 -1.503E-03 -1.041E-03 -4.076E-03 ,
4977,-2.353E-01 -2.967E-01 -3.873E-01 -2.404E-02 -3.721E-02 -1.144E-01 ,
4978,6.865E-01 7.639E-01 -1.097E+00 -3.321E-02 -4.507E-02 -4.345E-02 ,
4979,4.498E-02 2.008E-02 1.060E-02 -8.321E-04 -6.182E-04 1.997E-01 ,
4980,-2.278E-02 -1.859E-02 4.895E-01 1.971E-03 -5.953E-03 1.213E-01 ,
4981,-8.274E-02 -1.979E-01 -1.183E+00 -2.476E-03 -1.119E-01 2.977E-01 ,
4982,7.914E-03 -1.413E-02 -2.027E-02 1.209E-02 6.235E-03 1.166E-01 ,
4983,5.723E-01 6.384E-01 -1.322E+00 -4.606E-02 -4.892E-02 -5.414E-02 ,
4984,1.080E-01 9.732E-02 -1.505E+00 1.072E-02 -6.821E-03 7.433E-02 ,
4985,-5.342E-02 -4.104E-02 -1.751E+00 2.460E-02 -1.108E-02 5.133E-02 ,
4986,4.776E-02 3.680E-02 5.726E-01 -4.399E-03 1.442E-03 -5.830E-02 ,
4987,4.959E-01 4.092E-01 -1.813E+00 -2.924E-02 2.691E-02 -5.890E-02 ,
4988,-8.116E-02 -2.112E-01 -2.010E+00 -9.822E-02 7.471E-02 7.541E-02 ,
4989,-6.288E-02 -6.770E-02 3.932E-01 6.102E-03 9.330E-03 -5.789E-02 ,
4990,1.491E-02 -2.145E-02 -1.566E-01 -7.852E-04 9.970E-04 2.010E-01 ,
4991,-1.497E-01 -9.946E-02 2.067E-01 8.015E-03 2.898E-03 1.943E-01 ,
4992,1.003E-01 9.480E-02 5.237E-01 -9.956E-03 -2.550E-03 3.384E-03 ,
4993,1.136E-01 8.666E-02 6.180E-01 4.394E-03 1.100E-02 -3.611E-02 ,
4994,3.497E-02 3.525E-02 3.513E-01 -7.319E-03 -9.710E-03 1.846E-01 ,
4995,3.815E-02 -2.462E-03 -2.013E-01 1.300E-02 -1.241E-03 2.013E-01 ,
4996,-3.317E-01 -4.607E-01 -7.516E-01 2.763E-02 -2.324E-02 3.033E-01 ,
4997,-5.672E-01 -7.908E-01 -1.150E+00 -1.055E-01 -2.961E-01 2.063E-01 ,
4998,8.777E-02 3.037E-02 -6.482E-01 1.270E-02 -6.615E-03 9.128E-02 ,
4999,-3.515E-02 -1.219E-02 4.578E-01 -5.320E-03 5.909E-03 1.266E-01 ,
5000,-1.554E-01 -1.542E-01 -1.822E+00 6.673E-02 -1.509E-03 -1.424E-01 ,
5001,2.961E-02 4.110E-02 5.125E-01 -5.867E-03 4.008E-03 1.355E-01 ,
5002,1.882E-02 2.913E-03 -1.383E-01 -2.032E-03 5.020E-04 2.113E-01 ,
5003,1.699E-02 -3.641E-03 1.968E-01 -1.037E-02 1.352E-02 2.182E-01 ,
5004,7.095E-02 5.145E-02 -2.354E-02 4.451E-03 5.904E-03 2.008E-01 ,
5005,-1.572E-02 -1.762E-03 -1.090E-01 2.999E-03 7.273E-03 2.124E-01 ,
5006,7.173E-02 5.194E-02 3.291E-01 -1.120E-02 -4.761E-04 6.723E-02 ,
5007,-4.897E-02 -1.419E-02 -1.426E-01 -6.664E-04 4.581E-03 2.115E-01 ,
5008,5.308E-02 1.128E-02 -4.983E-02 2.472E-03 -1.245E-03 2.104E-01 ,
5009,1.206E-01 1.059E-01 6.968E-03 6.964E-03 -5.030E-03 2.144E-01 ,
5010,-1.474E-01 -1.241E-01 1.264E-02 -1.623E-02 -1.101E-02 2.038E-01 ,
5011,5.581E-02 2.782E-02 -4.633E-01 1.314E-02 -1.014E-02 1.590E-01 ,
5012,-2.983E-01 -2.705E-01 -2.843E-01 -3.054E-02 -1.533E-02 -1.124E-01 ,
5013,-3.568E-02 -4.505E-02 -1.691E-01 -1.348E-02 -3.507E-03 1.926E-01 ,
5014,-6.278E-02 -6.648E-02 -1.883E-01 1.710E-02 9.401E-03 1.920E-01 ,
5015,4.749E-05 -2.843E-04 -1.063E-04 6.781E-05 -2.069E-05 -1.647E-04 ,
5016,1.259E-02 -3.176E-02 2.548E-01 1.104E-02 -4.529E-03 1.695E-01 ,
5017,-1.564E-01 -1.448E-01 2.156E-01 2.141E-02 1.557E-02 1.827E-01 ,
5018,7.343E-02 3.558E-02 -2.516E-01 -1.428E-03 1.386E-03 1.751E-01 ,
5019,8.417E-02 6.259E-02 6.304E-01 -3.478E-03 1.127E-02 -2.883E-02 ,
5020,-8.621E-02 -1.108E-01 1.010E-01 1.134E-03 2.205E-03 1.668E-01 ,
5021,-7.833E-02 -6.528E-02 -5.748E-01 3.269E-03 1.006E-02 2.086E-01 ,
5022,3.660E-02 4.017E-02 1.874E-01 5.673E-03 2.300E-03 1.927E-01 ,
5023,2.083E-02 2.733E-02 5.669E-01 -9.327E-03 -5.783E-03 -3.843E-02 ,
5024,4.108E-02 2.732E-02 -1.534E-01 -1.658E-03 2.100E-03 1.861E-01 ,
5025,-5.556E-02 -6.165E-02 1.363E-01 8.126E-03 2.378E-03 1.648E-01 ,
5026,4.674E-02 3.381E-02 -2.792E-01 4.741E-03 -1.171E-03 1.308E-01 ,
5027,-2.486E-02 2.210E-02 3.496E-01 -2.065E-02 -1.127E-03 1.762E-01 ,
5028,7.252E-03 1.177E-02 5.082E-01 2.392E-03 -5.104E-04 -3.557E-02 ,
5029,7.343E-02 9.432E-02 3.286E-01 1.730E-02 3.948E-03 2.188E-01 ,
5030,3.051E-02 4.231E-02 1.276E-01 1.458E-02 -5.273E-03 2.252E-01 ,
5031,2.272E-02 -5.749E-03 -1.640E-01 5.929E-03 1.608E-03 2.052E-01 ,
5032,2.741E-03 -3.878E-02 -1.859E-01 -4.516E-03 6.251E-03 2.084E-01 ,
5033,4.987E-03 4.453E-03 5.299E-01 -6.208E-03 -5.539E-03 -4.109E-02 ,
5034,1.014E-01 1.043E-01 3.425E-01 -8.104E-04 -1.011E-03 2.172E-01 ,
5035,7.392E-02 3.690E-02 -6.551E-02 -4.392E-03 1.041E-03 2.086E-01 ,
5036,-3.784E-01 8.653E-02 2.895E-02 3.586E-02 -2.602E-02 -3.250E-02 ,
5037,1.273E-02 3.469E-02 1.196E-01 6.580E-03 -9.336E-03 1.339E-02 ,
5038,-1.339E-02 -6.180E-02 -1.164E-01 -1.895E-02 -2.950E-03 2.026E-01 ,
5039,2.212E-01 1.785E-01 2.371E+00 5.701E-02 -2.042E-02 9.784E-02 ,
5040,-6.235E-02 -3.775E-02 -1.740E+00 -4.603E-02 -7.177E-03 -5.002E-03 ,
5041,4.933E-02 4.414E-03 -2.113E-01 -8.886E-04 -3.478E-03 1.923E-01 ,
5042,2.901E-02 4.076E-02 6.144E-01 6.338E-04 -9.171E-03 3.477E-02 ,
5043,1.026E-01 8.799E-02 7.617E-01 -4.862E-03 1.124E-04 -4.210E-02 ,
5044,1.932E-02 -3.210E-03 -1.765E-01 -2.534E-04 -3.270E-03 1.792E-01 ,
5045,-3.666E-01 -4.083E-01 -1.794E+00 -3.058E-03 8.031E-03 -8.547E-02 ,
5046,5.424E-02 2.921E-02 -1.671E-01 -7.492E-04 -9.903E-04 1.865E-01 ,
5047,-5.743E-02 -1.064E-01 -1.244E+00 -2.687E-02 -2.524E-02 9.418E-02 ,
5048,-2.682E-02 -4.226E-02 4.703E-01 1.241E-02 4.950E-03 6.663E-02 ,
5049,2.299E-01 1.683E-01 -8.288E-01 -2.723E-02 3.010E-02 1.649E-01 ,
5050,-3.281E-02 -4.064E-02 3.562E-01 -1.224E-02 -4.872E-03 4.784E-03 ,
5051,-5.087E-02 -4.488E-02 7.865E-01 -1.300E-02 -1.316E-02 -5.816E-02 ,
5052,1.116E-01 8.471E-02 -1.235E+00 -1.330E-02 -1.773E-03 1.210E-01 ,
5053,-3.702E-01 -1.221E-01 -6.442E-02 7.656E-03 3.081E-03 -6.052E-02 ,
5054,-8.593E-01 -4.075E-01 -6.444E-01 9.043E-03 -3.777E-03 3.197E-01 ,
5055,-3.410E-02 -7.705E-02 -3.651E-03 -4.616E-03 -7.509E-03 1.740E-01 ,
5056,1.188E-03 1.449E-02 1.521E-04 1.559E-04 2.774E-03 1.034E-02 ,
5057,1.870E-01 1.839E-01 8.636E-01 4.231E-04 -5.859E-03 -4.396E-02 ,
5058,-3.604E-02 -3.615E-02 5.799E-01 -5.992E-03 8.730E-03 -1.898E-02 ,
5059,1.697E-02 -1.180E-02 1.156E-01 4.236E-03 -1.589E-02 1.681E-01 ,
5060,9.659E-03 -1.404E-02 -3.503E-01 1.199E-02 -3.044E-03 1.701E-01 ,
5061,5.643E-02 1.885E-02 -1.933E-01 5.601E-03 2.161E-04 1.589E-01 ,
5062,4.033E-01 2.666E-01 1.908E-01 -1.702E-02 -6.335E-03 -1.887E-01 ,
5063,3.575E-02 1.309E-02 -2.455E-01 -5.723E-03 -9.707E-04 1.222E-01 ,
5064,5.821E-03 -3.236E-02 8.821E-02 1.011E-02 -5.746E-03 1.964E-01 ,
5065,5.701E-02 2.352E-02 1.541E-01 4.833E-03 -1.166E-02 1.849E-01 ,
5066,1.757E-03 3.163E-04 1.897E-03 -8.191E-04 -2.466E-04 1.042E-03 ,
5067,5.434E-02 3.734E-02 8.231E-01 -9.427E-04 1.416E-02 -3.753E-02 ,
5068,-2.925E-01 -1.704E-02 3.075E-02 2.762E-02 -1.105E-02 -1.643E-02 ,
5069,2.658E-02 1.159E-02 6.615E-01 3.602E-05 -3.239E-03 -3.811E-02 ,
5070,-2.286E-02 -1.726E-02 -2.013E-01 5.242E-04 8.637E-03 1.451E-02 ,
5071,-1.000E-02 -2.879E-02 3.980E-01 -2.370E-03 -4.967E-03 7.335E-02 ,
5072,-6.254E-03 -1.835E-02 4.699E-01 9.652E-03 -3.452E-03 8.851E-03 ,
5073,5.201E-02 1.318E-02 8.373E-02 4.899E-03 1.857E-03 1.776E-01 ,
5074,3.297E-02 1.292E-02 1.761E-01 -4.395E-04 -2.564E-03 1.515E-01 ,
5075,-3.198E-02 -3.679E-02 -2.931E-01 3.393E-03 1.212E-03 1.399E-02 ,
5076,8.075E-02 7.522E-02 7.043E-01 -2.829E-03 -4.975E-03 -2.627E-02 ,
5077,-3.434E-02 -6.982E-02 3.396E-02 -3.440E-03 -7.009E-03 1.342E-01 ,
5078,7.396E-02 3.943E-02 1.298E-01 -5.854E-03 -4.647E-03 1.698E-01 ,
5079,-5.519E-02 -7.114E-02 1.041E-02 3.209E-03 3.781E-03 1.378E-01 ,
5080,-1.051E-01 1.833E-02 -6.458E-02 -6.391E-03 1.612E-02 2.000E-01 ,
5081,1.259E-01 1.090E-01 1.175E+00 -1.537E-02 -4.771E-04 -4.111E-02 ,
5082,-3.061E-02 -6.510E-02 2.595E-01 -1.090E-02 3.295E-03 3.235E-02 ,
5083,3.582E-02 1.420E-02 1.998E-01 4.414E-03 3.443E-03 1.567E-01 ,
5084,-8.938E-02 -7.135E-02 5.088E-01 -6.266E-03 2.871E-03 -2.505E-02 ,
5085,6.509E-02 4.512E-02 2.235E-01 -3.458E-03 -2.678E-03 1.939E-01 ,
5086,-2.516E-02 -6.392E-02 -9.134E-02 -6.709E-03 1.108E-02 1.804E-01 ,
5087,-3.797E-01 -6.476E-01 -1.341E+00 2.826E-02 -2.330E-02 -4.692E-02 ,
